clave_alumno,clave_carrera,sexo,prepa,colonia,municipio,ciudad,causa_salida,periodo_act,anio_ingreso_periodo,promedio,promedioxperiodo,promedio_pred,alumnoEnRiesgoBajoRendimiento
4716,6,1,73,JARDIN,25006.0,Culiacan,1,ene-jun,2006,69.0,61.346416666666684,56.67881,En riesgo
4716,6,1,73,JARDIN,25006.0,Culiacan,1,verano,2006,80.0,67.145,25.999268,En riesgo
4717,6,1,70,STANZA SOLARE,25006.0,Culiacan,1,ago-dic,2005,82.42857142857143,70.01363605442178,66.73748,Sin riesgo
4717,6,1,70,STANZA SOLARE,25006.0,Culiacan,1,ene-jun,2006,53.0,59.06285430839003,60.9468,En riesgo
4717,6,1,70,STANZA SOLARE,25006.0,Culiacan,1,verano,2010,95.0,91.82,81.09855,Sin riesgo
4722,6,1,27,INFONAVIT JOBORI,25006.0,Culiacan,1,ago-dic,2005,72.42857142857143,79.40072804232804,71.79746,Sin riesgo
4722,6,1,27,INFONAVIT JOBORI,25006.0,Culiacan,1,ene-jun,2006,85.0,76.33212142857141,65.395256,Sin riesgo
4732,6,1,121,GABRIEL LEYVA VELAZQUEZ,25006.0,Culiacan,1,ago-dic,2005,70.28571428571429,67.92971734006737,66.636604,En riesgo
4732,6,1,121,GABRIEL LEYVA VELAZQUEZ,25006.0,Culiacan,1,ene-jun,2006,55.166666666666664,65.42802182539681,62.065372,En riesgo
4732,6,1,121,GABRIEL LEYVA VELAZQUEZ,25006.0,Culiacan,1,verano,2006,75.0,82.93,82.60107,Sin riesgo
4738,6,1,107,SAN RAFAEL,25006.0,Culiacan,1,ago-dic,2005,83.14285714285714,79.02994024427953,68.679855,Sin riesgo
4738,6,1,107,SAN RAFAEL,25006.0,Culiacan,1,ene-jun,2006,57.0,54.08912301587303,62.74002,En riesgo
4738,6,1,107,SAN RAFAEL,25006.0,Culiacan,1,verano,2008,89.0,90.01994047619047,84.385086,Sin riesgo
4747,6,1,112,CENTRO,25015.0,Guamuchil,1,ago-dic,2005,78.71428571428571,76.03484217687075,67.97631,Sin riesgo
4747,6,1,112,CENTRO,25015.0,Guamuchil,1,ene-jun,2006,57.166666666666664,52.29936135161134,62.295708,En riesgo
4747,6,1,112,CENTRO,25015.0,Guamuchil,1,verano,2006,95.0,82.5275,80.64339,Sin riesgo
4751,6,1,70,CENTRO,25006.0,Culiacan,1,ago-dic,2005,70.14285714285714,68.5758782312925,67.78238,En riesgo
4751,6,1,70,CENTRO,25006.0,Culiacan,1,ene-jun,2006,89.66666666666667,77.40238941798941,62.132137,Sin riesgo
4765,6,1,153,CONCHAS,25006.0,Culiacan,1,ago-dic,2005,70.14285714285714,48.271763416477704,54.770855,En riesgo
4765,6,1,153,CONCHAS,25006.0,Culiacan,1,ene-jun,2006,62.5,49.36758095238097,52.932148,En riesgo
4765,6,1,153,CONCHAS,25006.0,Culiacan,1,verano,2007,70.0,73.365,74.38778,Sin riesgo
4770,6,1,70,JARDIN,25006.0,Culiacan,1,ago-dic,2005,43.57142857142857,67.17341241496604,60.79789,En riesgo
4770,6,1,70,JARDIN,25006.0,Culiacan,1,ene-jun,2006,78.0,54.89622448979591,54.979836,En riesgo
4770,6,1,70,JARDIN,25006.0,Culiacan,1,verano,2006,0.0,15.485,25.040901,En riesgo
4775,6,1,107,INDEPENDENCIA,25006.0,Culiacan,1,ago-dic,2005,56.42857142857143,52.31052735260769,59.850945,En riesgo
4775,6,1,107,INDEPENDENCIA,25006.0,Culiacan,1,ene-jun,2006,38.75,50.383340476190476,56.23005,En riesgo
4775,6,1,107,INDEPENDENCIA,25006.0,Culiacan,1,verano,2009,75.0,79.166,75.568634,Sin riesgo
4808,2,1,49,SAN RAFAEL,25003.0,Badiraguato,1,ago-dic,2005,74.85714285714286,64.51409720332578,67.42126,En riesgo
4808,2,1,49,SAN RAFAEL,25003.0,Badiraguato,1,ene-jun,2006,83.6,71.62264047619047,62.82046,Sin riesgo
4810,5,2,118,PRIMAVERA,25006.0,Culiacan,1,ago-dic,2005,56.666666666666664,67.07392777777777,66.41331,En riesgo
4810,5,2,118,PRIMAVERA,25006.0,Culiacan,1,ene-jun,2006,61.6,70.69929682539683,62.204605,Sin riesgo
4810,5,2,118,PRIMAVERA,25006.0,Culiacan,1,verano,2008,90.0,87.44999761904761,83.83077,Sin riesgo
4815,1,2,27,LOS ANGELES,25006.0,Culiacan,1,ago-dic,2005,55.5,57.55867407407408,64.9627,En riesgo
4815,1,2,27,LOS ANGELES,25006.0,Culiacan,1,ene-jun,2006,68.2,62.1284850889851,60.720474,En riesgo
4815,1,2,27,LOS ANGELES,25006.0,Culiacan,1,verano,2006,80.0,79.36657142857142,75.57193,Sin riesgo
4836,1,2,113,COLONIA AGRICOLA MEXICO,25002.0,Angostura,1,ago-dic,2005,54.5,58.452522871572874,61.57585,En riesgo
4836,1,2,113,COLONIA AGRICOLA MEXICO,25002.0,Angostura,1,ene-jun,2006,66.6,55.056267460317464,58.509113,En riesgo
4836,1,2,113,COLONIA AGRICOLA MEXICO,25002.0,Angostura,1,verano,2006,95.0,80.144276984127,81.23244,Sin riesgo
6181,0,1,150,ZARAGOZA,25014.0,Rosario,1,ago-dic,2005,57.857142857142854,53.3574756098399,62.23721,En riesgo
6181,0,1,150,ZARAGOZA,25014.0,Rosario,1,ene-jun,2006,84.2,56.96174682539683,61.072598,En riesgo
6181,0,1,150,ZARAGOZA,25014.0,Rosario,1,verano,2006,90.0,87.78418650793652,80.45099,Sin riesgo
6223,6,1,153,SAN RAFAEL,25006.0,Culiacan,1,ago-dic,2006,58.75,56.87399841269843,58.550835,En riesgo
6223,6,1,153,SAN RAFAEL,25006.0,Culiacan,1,ene-jun,2006,53.333333333333336,36.019633333333324,54.46837,En riesgo
6223,6,1,153,SAN RAFAEL,25006.0,Culiacan,1,verano,2010,100.0,88.57666666666668,77.67852,Sin riesgo
6227,6,1,107,SALVADOR,25006.0,Culiacan,1,ago-dic,2006,78.33333333333333,57.76660762385762,60.178406,En riesgo
6227,6,1,107,SALVADOR,25006.0,Culiacan,1,ene-jun,2006,51.666666666666664,43.90182010582011,51.745354,En riesgo
6227,6,1,107,SALVADOR,25006.0,Culiacan,1,verano,2009,70.0,74.46666666666668,76.327515,Sin riesgo
6233,6,1,117,AQUILES SERDAN,25006.0,Culiacan,1,ago-dic,2006,74.0,73.00997954096165,67.377556,Sin riesgo
6233,6,1,117,AQUILES SERDAN,25006.0,Culiacan,1,ene-jun,2006,87.16666666666667,71.4646351095994,65.08183,Sin riesgo
6233,6,1,117,AQUILES SERDAN,25006.0,Culiacan,1,verano,2009,80.0,89.2025,84.450134,Sin riesgo
6247,4,1,143,ALHUEY,25002.0,Angostura,1,ago-dic,2006,69.83333333333333,50.75185119047618,53.346207,En riesgo
6247,4,1,143,ALHUEY,25002.0,Angostura,1,ene-jun,2006,77.5,56.22483928571428,56.56509,En riesgo
6247,4,1,143,ALHUEY,25002.0,Angostura,1,verano,2007,42.5,61.50183333333332,68.45812,En riesgo
6249,4,1,145,PORTEZZA,25011.0,Guasave,1,ago-dic,2006,68.33333333333333,78.70333544973545,71.311104,Sin riesgo
6249,4,1,145,PORTEZZA,25011.0,Guasave,1,ene-jun,2006,81.66666666666667,71.05448253968252,68.20233,Sin riesgo
6249,4,1,145,PORTEZZA,25011.0,Guasave,1,verano,2010,70.0,72.8,78.7875,Sin riesgo
6274,0,1,121,FOVISSSTE PLAYA AZUL,25006.0,Culiacan,1,ago-dic,2006,62.5,64.60231802721086,69.23425,En riesgo
6274,0,1,121,FOVISSSTE PLAYA AZUL,25006.0,Culiacan,1,ene-jun,2006,71.42857142857143,67.57815736961449,66.9958,En riesgo
6274,0,1,121,FOVISSSTE PLAYA AZUL,25006.0,Culiacan,1,verano,2006,0.0,66.78422528344669,80.538,En riesgo
6275,2,1,129,STANZA SOLARE,25006.0,Culiacan,1,ago-dic,2006,69.66666666666667,72.83088170823885,69.66028,Sin riesgo
6275,2,1,129,STANZA SOLARE,25006.0,Culiacan,1,ene-jun,2006,82.14285714285714,75.72220171957673,70.87345,Sin riesgo
6275,2,1,129,STANZA SOLARE,25006.0,Culiacan,1,verano,2008,87.0,91.13883333333334,82.86542,Sin riesgo
6287,0,1,26,VILLAS,25006.0,Culiacan,1,ago-dic,2006,55.0,62.684461451247174,69.7024,En riesgo
6287,0,1,26,VILLAS,25006.0,Culiacan,1,ene-jun,2006,68.57142857142857,66.22623900226756,66.275505,En riesgo
6287,0,1,26,VILLAS,25006.0,Culiacan,1,verano,2006,70.0,68.95062244897957,78.07878,En riesgo
6290,0,2,71,AGUAJITO,25006.0,Culiacan,1,ago-dic,2006,91.4,81.91151247165533,74.787865,Sin riesgo
6290,0,2,71,AGUAJITO,25006.0,Culiacan,1,ene-jun,2006,63.714285714285715,75.7565238095238,71.49542,Sin riesgo
6290,0,2,71,AGUAJITO,25006.0,Culiacan,1,verano,2009,78.0,80.27698095238094,83.04095,Sin riesgo
6294,0,1,22,FOVISSSTE PLAYA AZUL,25006.0,Culiacan,1,ago-dic,2006,79.0,76.48291156462585,71.5787,Sin riesgo
6294,0,1,22,FOVISSSTE PLAYA AZUL,25006.0,Culiacan,1,ene-jun,2006,60.285714285714285,61.32902201436131,65.478035,En riesgo
6294,0,1,22,FOVISSSTE PLAYA AZUL,25006.0,Culiacan,1,verano,2008,70.0,88.9977380952381,79.79918,Sin riesgo
6315,0,1,118,RECURSOS,25006.0,Culiacan,1,ago-dic,2006,60.0,57.77142165532878,64.69448,En riesgo
6315,0,1,118,RECURSOS,25006.0,Culiacan,1,ene-jun,2006,57.857142857142854,61.40504138321996,62.530437,En riesgo
6315,0,1,118,RECURSOS,25006.0,Culiacan,1,verano,2006,0.0,77.8344387755102,79.93737,Sin riesgo
6316,0,2,82,GABRIEL LEYVA VELAZQUEZ,25006.0,Culiacan,1,ago-dic,2006,62.0,73.57751804610731,72.717155,Sin riesgo
6316,0,2,82,GABRIEL LEYVA VELAZQUEZ,25006.0,Culiacan,1,ene-jun,2006,63.142857142857146,64.25010238095237,69.93031,En riesgo
6316,0,2,82,GABRIEL LEYVA VELAZQUEZ,25006.0,Culiacan,1,verano,2006,80.0,80.03119047619049,81.461876,Sin riesgo
6317,0,1,107,VILLA UNION,25006.0,Culiacan,1,ago-dic,2006,14.0,52.05463219954649,66.70991,En riesgo
6317,0,1,107,VILLA UNION,25006.0,Culiacan,1,ene-jun,2006,56.42857142857143,60.234316326530625,66.15287,En riesgo
6317,0,1,107,VILLA UNION,25006.0,Culiacan,1,verano,2006,70.0,61.85331207482994,77.08272,En riesgo
6324,4,1,7,CENTRO,25010.0,El Fuerte,1,ago-dic,2006,83.4,81.92594523809525,71.31494,Sin riesgo
6324,4,1,7,CENTRO,25010.0,El Fuerte,1,ene-jun,2006,86.83333333333333,64.27005476190475,67.14628,En riesgo
6324,4,1,7,CENTRO,25010.0,El Fuerte,1,verano,2008,70.0,73.13,79.42534,Sin riesgo
6339,1,2,112,MORELOS,25015.0,Guamuchil,1,ago-dic,2006,85.33333333333333,89.45800000000003,81.65324,Sin riesgo
6339,1,2,112,MORELOS,25015.0,Guamuchil,1,ene-jun,2007,68.5,81.28192460317459,78.87035,Sin riesgo
6339,1,2,112,MORELOS,25015.0,Guamuchil,1,verano,2008,100.0,95.00916666666667,90.16983,Sin riesgo
6341,1,2,107,LAS GRANJAS,25006.0,Culiacan,1,ago-dic,2006,88.83333333333333,83.92480303030301,79.40177,Sin riesgo
6341,1,2,107,LAS GRANJAS,25006.0,Culiacan,1,ene-jun,2007,79.83333333333333,79.14620555555551,76.81957,Sin riesgo
6341,1,2,107,LAS GRANJAS,25006.0,Culiacan,1,verano,2008,100.0,94.36547777777778,85.17875,Sin riesgo
6348,1,2,107,ROSALES,25006.0,Culiacan,1,ago-dic,2006,57.5,76.68946825396826,73.977806,Sin riesgo
6348,1,2,107,ROSALES,25006.0,Culiacan,1,ene-jun,2007,66.8,64.44516772486774,70.20891,En riesgo
6348,1,2,107,ROSALES,25006.0,Culiacan,1,verano,2008,85.0,79.55866666666667,83.18286,Sin riesgo
6351,1,1,123,AQUILES SERDAN,25006.0,Culiacan,1,ago-dic,2006,46.666666666666664,61.01045578231294,69.44269,En riesgo
6351,1,1,123,AQUILES SERDAN,25006.0,Culiacan,1,ene-jun,2007,85.0,72.3440433862434,68.99211,Sin riesgo
6351,1,1,123,AQUILES SERDAN,25006.0,Culiacan,1,verano,2007,76.0,81.854,80.83264,Sin riesgo
6353,1,2,26,LA HIGUERAS,25006.0,Culiacan,1,ago-dic,2006,92.83333333333333,91.28273015873016,74.69055,Sin riesgo
6353,1,2,26,LA HIGUERAS,25006.0,Culiacan,1,ene-jun,2007,87.5,86.80707936507932,71.79844,Sin riesgo
6355,1,2,95,GUADALUPE,25006.0,Culiacan,1,ago-dic,2006,95.0,78.62878928571428,73.85119,Sin riesgo
6355,1,2,95,GUADALUPE,25006.0,Culiacan,1,ene-jun,2007,88.66666666666667,68.07695634920633,70.79191,En riesgo
6356,1,2,107,INFONAVIT BARRANCOS,25006.0,Culiacan,1,ago-dic,2006,75.16666666666667,85.54357671957673,78.73041,Sin riesgo
6356,1,2,107,INFONAVIT BARRANCOS,25006.0,Culiacan,1,ene-jun,2007,95.16666666666667,92.09982539682538,77.99741,Sin riesgo
6356,1,2,107,INFONAVIT BARRANCOS,25006.0,Culiacan,1,verano,2007,90.0,86.43555555555555,84.667885,Sin riesgo
6358,1,1,107,LAS GRANJAS,25006.0,Culiacan,1,ago-dic,2006,85.66666666666667,81.90462539682538,76.600975,Sin riesgo
6358,1,1,107,LAS GRANJAS,25006.0,Culiacan,1,ene-jun,2007,82.66666666666667,87.43330317460321,74.46685,Sin riesgo
6358,1,1,107,LAS GRANJAS,25006.0,Culiacan,1,verano,2007,70.0,73.09,81.50261,Sin riesgo
6362,1,2,153,INFONAVIT JOBORI,25006.0,Culiacan,1,ago-dic,2006,59.333333333333336,62.37572448979594,70.326836,En riesgo
6362,1,2,153,INFONAVIT JOBORI,25006.0,Culiacan,1,ene-jun,2007,78.4,66.66390476190475,68.69436,En riesgo
6362,1,2,153,INFONAVIT JOBORI,25006.0,Culiacan,1,verano,2007,75.0,79.82204761904762,82.061676,Sin riesgo
6364,1,1,145,TAMAZULA,25011.0,Guasave,1,ago-dic,2006,56.333333333333336,63.673712018140584,68.87061,En riesgo
6364,1,1,145,TAMAZULA,25011.0,Guasave,1,ene-jun,2007,37.5,59.667172222222234,64.82988,En riesgo
6366,1,2,26,CENTRO,25006.0,Culiacan,1,ago-dic,2006,43.666666666666664,45.43605687830687,71.53627,En riesgo
6366,1,2,26,CENTRO,25006.0,Culiacan,1,ene-jun,2007,62.4,65.9594484126984,68.64416,En riesgo
6366,1,2,26,CENTRO,25006.0,Culiacan,1,verano,2007,75.0,72.45819444444443,79.57571,Sin riesgo
6367,1,1,107,EL WALAMO,25006.0,Culiacan,1,ago-dic,2006,54.333333333333336,64.4152238095238,70.25686,En riesgo
6367,1,1,107,EL WALAMO,25006.0,Culiacan,1,ene-jun,2007,44.0,53.52064126984128,66.16418,En riesgo
6367,1,1,107,EL WALAMO,25006.0,Culiacan,1,verano,2008,70.0,74.27333333333333,79.94362,Sin riesgo
6373,1,2,116,MARGARITAS,25018.0,Navolato,1,ago-dic,2006,74.0,65.78339682539682,68.408295,En riesgo
6373,1,2,116,MARGARITAS,25018.0,Navolato,1,ene-jun,2007,68.0,70.99044444444444,65.98333,Sin riesgo
6374,1,2,116,MARGARITAS,25018.0,Navolato,1,ago-dic,2006,58.333333333333336,75.63908888888885,68.408295,Sin riesgo
6374,1,2,116,MARGARITAS,25018.0,Navolato,1,ene-jun,2007,64.6,58.66994444444445,65.98333,En riesgo
6375,1,1,127,CENTRO,25018.0,Navolato,1,ago-dic,2006,91.83333333333333,70.4898896825397,69.32493,Sin riesgo
6375,1,1,127,CENTRO,25018.0,Navolato,1,ene-jun,2007,54.666666666666664,67.27103333333335,66.9812,En riesgo
6375,1,1,127,CENTRO,25018.0,Navolato,1,verano,2007,90.0,88.29,78.80111,Sin riesgo
6377,1,2,17,LIBERTAD,25002.0,Angostura,1,ago-dic,2006,98.66666666666667,88.24454761904762,83.09153,Sin riesgo
6377,1,2,17,LIBERTAD,25002.0,Angostura,1,ene-jun,2007,84.33333333333333,82.10262222222224,80.90508,Sin riesgo
6383,1,1,325,TAMAZULA,25011.0,Guasave,1,ago-dic,2006,77.5,69.86207539682542,66.98583,En riesgo
6383,1,1,325,TAMAZULA,25011.0,Guasave,1,ene-jun,2007,39.333333333333336,53.210888888888874,60.42161,En riesgo
6383,1,1,325,TAMAZULA,25011.0,Guasave,1,verano,2009,70.0,80.255,78.375786,Sin riesgo
6384,1,2,127,OBRERA,25018.0,Navolato,1,ago-dic,2006,77.16666666666667,65.74277645502646,65.36499,En riesgo
6384,1,2,127,OBRERA,25018.0,Navolato,1,ene-jun,2007,51.333333333333336,51.92517460317461,58.58594,En riesgo
6384,1,2,127,OBRERA,25018.0,Navolato,1,verano,2008,85.0,65.38442328042328,74.52311,En riesgo
6385,1,2,145,FRACC.,25006.0,Culiacan,1,ago-dic,2006,73.33333333333333,48.64488888888887,65.452835,En riesgo
6385,1,2,145,FRACC.,25006.0,Culiacan,1,ene-jun,2007,56.0,60.36980952380951,65.61511,En riesgo
6385,1,2,145,FRACC.,25006.0,Culiacan,1,verano,2008,77.5,67.27133333333333,79.718094,En riesgo
6390,1,1,38,STANZA SOLARE,25012.0,Mazatlan,1,ago-dic,2006,85.16666666666667,76.9995351473923,74.25967,Sin riesgo
6390,1,1,38,STANZA SOLARE,25012.0,Mazatlan,1,ene-jun,2007,67.0,76.00704705215418,71.98446,Sin riesgo
6390,1,1,38,STANZA SOLARE,25012.0,Mazatlan,1,verano,2007,85.0,83.26,83.267944,Sin riesgo
6406,0,2,107,MONTSERRAT,25006.0,Culiacan,1,ago-dic,2006,70.33333333333333,69.8896613756614,77.588844,En riesgo
6406,0,2,107,MONTSERRAT,25006.0,Culiacan,1,ene-jun,2007,69.83333333333333,69.82783333333336,76.59257,En riesgo
6406,0,2,107,MONTSERRAT,25006.0,Culiacan,1,verano,2008,70.0,69.89761111111112,81.945755,En riesgo
6409,0,1,65,SAN FRANCISCO,25006.0,Culiacan,1,ago-dic,2006,72.33333333333333,50.249247835497826,59.224274,En riesgo
6409,0,1,65,SAN FRANCISCO,25006.0,Culiacan,1,ene-jun,2007,83.4,72.65669047619046,72.647156,Sin riesgo
6409,0,1,65,SAN FRANCISCO,25006.0,Culiacan,1,verano,2008,0.0,42.73916666666666,64.035866,En riesgo
6413,0,2,153,MORELOS,25006.0,Culiacan,1,ago-dic,2006,78.16666666666667,95.97435238095238,87.545204,Sin riesgo
6413,0,2,153,MORELOS,25006.0,Culiacan,1,ene-jun,2007,96.33333333333333,95.91561678004533,87.01743,Sin riesgo
6414,0,2,107,SAN MIGUEL,25006.0,Culiacan,1,ago-dic,2006,66.16666666666667,69.80163287981858,72.4975,En riesgo
6414,0,2,107,SAN MIGUEL,25006.0,Culiacan,1,ene-jun,2007,56.166666666666664,67.05765277777779,71.62468,En riesgo
6414,0,2,107,SAN MIGUEL,25006.0,Culiacan,1,verano,2007,90.0,79.78215476190478,80.44462,Sin riesgo
6415,0,2,26,CENTRO,25006.0,Culiacan,1,ago-dic,2006,77.33333333333333,90.7178544973545,81.04236,Sin riesgo
6415,0,2,26,CENTRO,25006.0,Culiacan,1,ene-jun,2007,96.66666666666667,97.21689718614724,79.79674,Sin riesgo
6415,0,2,26,CENTRO,25006.0,Culiacan,1,verano,2007,95.0,97.17419047619049,85.13941,Sin riesgo
6422,0,2,31,COL. MARIANO ESCOBEDO,25006.0,Culiacan,1,ago-dic,2006,88.16666666666667,84.69026757369615,78.8959,Sin riesgo
6422,0,2,31,COL. MARIANO ESCOBEDO,25006.0,Culiacan,1,ene-jun,2007,90.66666666666667,75.9539263038549,77.650276,Sin riesgo
6422,0,2,31,COL. MARIANO ESCOBEDO,25006.0,Culiacan,1,verano,2007,90.0,82.06626984126983,83.28426,Sin riesgo
6425,0,1,117,ROSALES,25006.0,Culiacan,1,ago-dic,2006,77.16666666666667,91.8031652494331,84.68667,Sin riesgo
6425,0,1,117,ROSALES,25006.0,Culiacan,1,ene-jun,2007,89.83333333333333,88.99596825396826,84.20892,Sin riesgo
6426,0,2,94,SAN RAFAEL,25006.0,Culiacan,1,ago-dic,2006,70.66666666666667,62.78710000000001,76.521614,En riesgo
6426,0,2,94,SAN RAFAEL,25006.0,Culiacan,1,ene-jun,2007,85.0,70.83660714285713,75.108826,Sin riesgo
6426,0,2,94,SAN RAFAEL,25006.0,Culiacan,1,verano,2007,90.0,85.59,82.00798,Sin riesgo
6432,0,1,27,AQUILES SERDAN,25006.0,Culiacan,1,ago-dic,2006,57.5,61.15629173789174,73.34441,En riesgo
6432,0,1,27,AQUILES SERDAN,25006.0,Culiacan,1,ene-jun,2007,76.8,74.60999206349206,72.31344,Sin riesgo
6432,0,1,27,AQUILES SERDAN,25006.0,Culiacan,1,verano,2007,75.0,74.96763446275946,77.86462,Sin riesgo
6463,0,1,118,EJIDAL,25006.0,Culiacan,1,ago-dic,2006,98.33333333333333,98.48771088435375,88.812805,Sin riesgo
6463,0,1,118,EJIDAL,25006.0,Culiacan,1,ene-jun,2007,97.42857142857143,97.6647099773243,87.563774,Sin riesgo
6464,0,1,153,FRACC.,25006.0,Culiacan,1,ago-dic,2006,79.16666666666667,71.98528493094207,74.1736,Sin riesgo
6464,0,1,153,FRACC.,25006.0,Culiacan,1,ene-jun,2007,69.0,60.69396031746033,73.32628,En riesgo
6464,0,1,153,FRACC.,25006.0,Culiacan,1,verano,2007,75.0,77.36274184704185,79.18624,Sin riesgo
6475,0,2,112,MAGISTERIO,25015.0,Guamuchil,1,ago-dic,2006,58.5,76.6352976190476,79.03537,Sin riesgo
6475,0,2,112,MAGISTERIO,25015.0,Guamuchil,1,ene-jun,2007,38.833333333333336,66.52126757369614,76.196,En riesgo
6475,0,2,112,MAGISTERIO,25015.0,Guamuchil,1,verano,2008,92.5,94.15816666666665,85.867584,Sin riesgo
6478,0,1,25,FOVISSSTE PLAYA AZUL,25006.0,Culiacan,1,ago-dic,2006,78.5,80.18730396825397,74.29173,Sin riesgo
6478,0,1,25,FOVISSSTE PLAYA AZUL,25006.0,Culiacan,1,ene-jun,2007,39.666666666666664,71.49232716049382,72.46492,Sin riesgo
6478,0,1,25,FOVISSSTE PLAYA AZUL,25006.0,Culiacan,1,verano,2008,80.0,76.33609523809523,78.811935,Sin riesgo
6496,0,1,107,CENTRO,25006.0,Culiacan,1,ago-dic,2006,56.166666666666664,82.71537188208616,75.46785,Sin riesgo
6496,0,1,107,CENTRO,25006.0,Culiacan,1,ene-jun,2007,62.5,77.31168990929706,73.54019,Sin riesgo
6496,0,1,107,CENTRO,25006.0,Culiacan,1,verano,2009,76.0,78.45792517006802,80.24791,Sin riesgo
6501,0,1,98,FRACC.,25006.0,Culiacan,1,ago-dic,2006,67.33333333333333,74.25518820861679,73.33643,Sin riesgo
6501,0,1,98,FRACC.,25006.0,Culiacan,1,ene-jun,2007,46.0,70.71643711843711,71.85899,Sin riesgo
6501,0,1,98,FRACC.,25006.0,Culiacan,1,verano,2008,75.0,84.29333333333332,78.315,Sin riesgo
6502,0,1,107,GUADALUPE,25006.0,Culiacan,1,ago-dic,2006,81.66666666666667,65.02026606198035,74.71775,En riesgo
6502,0,1,107,GUADALUPE,25006.0,Culiacan,1,ene-jun,2009,43.57142857142857,57.42544444444443,72.79009,En riesgo
6502,0,1,107,GUADALUPE,25006.0,Culiacan,1,verano,2009,80.0,83.87584920634922,79.49781,Sin riesgo
6512,0,2,70,SAN IGNACIO,25006.0,Culiacan,1,ago-dic,2006,88.5,86.75871031746031,78.42438,Sin riesgo
6512,0,2,70,SAN IGNACIO,25006.0,Culiacan,1,ene-jun,2007,88.66666666666667,85.2644567743764,77.17876,Sin riesgo
6519,0,1,20,CENTRO,25013.0,Mocorito,1,ago-dic,2006,75.66666666666667,74.44123318216175,76.02047,Sin riesgo
6519,0,1,20,CENTRO,25013.0,Mocorito,1,ene-jun,2007,82.6,78.21485317460316,74.79353,Sin riesgo
6519,0,1,20,CENTRO,25013.0,Mocorito,1,verano,2007,75.0,79.70038095238097,79.92063,Sin riesgo
6527,0,1,107,LIBERTAD,25006.0,Culiacan,1,ago-dic,2006,85.66666666666667,67.18493915343916,73.68201,En riesgo
6527,0,1,107,LIBERTAD,25006.0,Culiacan,1,ene-jun,2007,49.833333333333336,65.11074376417233,71.75435,En riesgo
6527,0,1,107,LIBERTAD,25006.0,Culiacan,1,verano,2009,0.0,32.556666666666665,72.71814,En riesgo
6538,0,1,41,PRESIDENTES,25014.0,Rosario,1,ago-dic,2006,71.83333333333333,70.05117715419502,69.02737,Sin riesgo
6538,0,1,41,PRESIDENTES,25014.0,Rosario,1,ene-jun,2007,59.2,60.558714814814806,63.173256,En riesgo
6538,0,1,41,PRESIDENTES,25014.0,Rosario,1,verano,2007,75.0,26.83571870748299,29.846008,En riesgo
6547,0,1,112,ROTARISMO,25006.0,Culiacan,1,ago-dic,2006,92.0,79.27350606060605,79.20506,Sin riesgo
6547,0,1,112,ROTARISMO,25006.0,Culiacan,1,ene-jun,2007,70.71428571428571,69.43798979591837,77.24061,En riesgo
6547,0,1,112,ROTARISMO,25006.0,Culiacan,1,verano,2010,81.5,81.04869004329004,82.596664,Sin riesgo
6548,0,1,14,,25011.0,Guasave,1,ago-dic,2006,93.0,87.3075257936508,83.09227,Sin riesgo
6548,0,1,14,,25011.0,Guasave,1,ene-jun,2007,92.0,85.05599404761907,80.914276,Sin riesgo
6548,0,1,14,,25011.0,Guasave,1,verano,2010,100.0,93.96166666666666,85.43755,Sin riesgo
6555,0,1,112,MAGISTERIO,25015.0,Guamuchil,1,ago-dic,2006,95.5,90.9868597883598,86.07221,Sin riesgo
6555,0,1,112,MAGISTERIO,25015.0,Guamuchil,1,ene-jun,2007,95.16666666666667,90.03490634920634,83.831795,Sin riesgo
6555,0,1,112,MAGISTERIO,25015.0,Guamuchil,1,verano,2010,93.0,91.43910317460318,89.696686,Sin riesgo
6561,0,1,112,EL WALAMO,25015.0,Guamuchil,1,ago-dic,2006,94.5,86.22118896447469,79.975296,Sin riesgo
6561,0,1,112,EL WALAMO,25015.0,Guamuchil,1,ene-jun,2007,96.57142857142857,94.02185714285712,77.904015,Sin riesgo
6561,0,1,112,EL WALAMO,25015.0,Guamuchil,1,verano,2010,100.0,94.16380952380952,83.3669,Sin riesgo
6569,0,1,26,CENTRO,25006.0,Culiacan,1,ago-dic,2006,88.33333333333333,58.80106490070777,74.63469,En riesgo
6569,0,1,26,CENTRO,25006.0,Culiacan,1,ene-jun,2007,84.28571428571429,81.42177596371882,72.80788,Sin riesgo
6569,0,1,26,CENTRO,25006.0,Culiacan,1,verano,2008,86.5,80.20619727891157,79.15489,Sin riesgo
6574,0,1,112,EL WALAMO,25015.0,Guamuchil,1,ago-dic,2006,90.16666666666667,79.15070279667422,79.975296,Sin riesgo
6574,0,1,112,EL WALAMO,25015.0,Guamuchil,1,ene-jun,2007,84.5,77.10830498866211,77.904015,Sin riesgo
6574,0,1,112,EL WALAMO,25015.0,Guamuchil,1,verano,2008,85.0,85.9406984126984,83.3669,Sin riesgo
6576,0,1,153,,25006.0,Culiacan,1,ago-dic,2006,77.0,79.03048418803418,76.36718,Sin riesgo
6576,0,1,153,,25006.0,Culiacan,1,ene-jun,2007,78.6,82.48755952380948,75.51986,Sin riesgo
6580,0,1,121,SAN IGNACIO,25006.0,Culiacan,1,ago-dic,2006,60.666666666666664,80.79893367346938,75.92694,Sin riesgo
