clave_alumno,clave_carrera,sexo,prepa,colonia,municipio,ciudad,causa_salida,periodo_act,anio_ingreso_periodo,promedio,promedioxperiodo
7206,4,1,112,JUAREZ,25015.0,Guamuchil,1,ago-dic,2010,80.75,71.67686111111112
7206,4,1,112,JUAREZ,25015.0,Guamuchil,1,ene-jun,2007,78.2,73.87869523809522
7206,4,1,112,JUAREZ,25015.0,Guamuchil,1,ene-jun,2008,63.4,73.87869523809522
7206,4,1,112,JUAREZ,25015.0,Guamuchil,1,ene-jun,2009,77.0,73.87869523809522
7206,4,1,112,JUAREZ,25015.0,Guamuchil,1,ene-jun,2010,80.2,73.87869523809522
7206,4,1,112,JUAREZ,25015.0,Guamuchil,1,verano,2010,94.5,82.498
7207,4,1,112,MORELOS,25015.0,Guamuchil,1,ago-dic,2006,89.0,85.08879523809524
7207,4,1,112,MORELOS,25015.0,Guamuchil,1,ago-dic,2007,89.5,85.08879523809524
7207,4,1,112,MORELOS,25015.0,Guamuchil,1,ago-dic,2008,82.83333333333333,85.08879523809524
7207,4,1,112,MORELOS,25015.0,Guamuchil,1,ago-dic,2009,82.6,85.08879523809524
7207,4,1,112,MORELOS,25015.0,Guamuchil,1,ene-jun,2007,82.16666666666667,83.61766043083898
7207,4,1,112,MORELOS,25015.0,Guamuchil,1,ene-jun,2008,85.66666666666667,83.61766043083898
7207,4,1,112,MORELOS,25015.0,Guamuchil,1,ene-jun,2009,85.71428571428571,83.61766043083898
7207,4,1,112,MORELOS,25015.0,Guamuchil,1,ene-jun,2010,82.57142857142857,83.61766043083898
7214,4,1,117,21 DE MARZO,25006.0,Culiacan,1,ago-dic,2006,89.16666666666667,81.28268888888886
7214,4,1,117,21 DE MARZO,25006.0,Culiacan,1,ago-dic,2007,66.8,81.28268888888886
7214,4,1,117,21 DE MARZO,25006.0,Culiacan,1,ago-dic,2008,83.2,81.28268888888886
7214,4,1,117,21 DE MARZO,25006.0,Culiacan,1,ago-dic,2009,81.66666666666667,81.28268888888886
7214,4,1,117,21 DE MARZO,25006.0,Culiacan,1,ago-dic,2010,85.66666666666667,81.28268888888886
7214,4,1,117,21 DE MARZO,25006.0,Culiacan,1,ene-jun,2007,80.33333333333333,73.97343650793651
7214,4,1,117,21 DE MARZO,25006.0,Culiacan,1,ene-jun,2008,61.25,73.97343650793651
7214,4,1,117,21 DE MARZO,25006.0,Culiacan,1,ene-jun,2009,75.5,73.97343650793651
7214,4,1,117,21 DE MARZO,25006.0,Culiacan,1,ene-jun,2010,84.5,73.97343650793651
7214,4,1,117,21 DE MARZO,25006.0,Culiacan,1,verano,2010,80.0,78.77
7220,4,1,84,TOLEDO,25006.0,Culiacan,1,ago-dic,2006,50.333333333333336,64.44719047619046
7220,4,1,84,TOLEDO,25006.0,Culiacan,1,ago-dic,2007,91.25,64.44719047619046
7220,4,1,84,TOLEDO,25006.0,Culiacan,1,ago-dic,2008,61.0,64.44719047619046
7220,4,1,84,TOLEDO,25006.0,Culiacan,1,ago-dic,2009,62.0,64.44719047619046
7220,4,1,84,TOLEDO,25006.0,Culiacan,1,ago-dic,2010,46.0,64.44719047619046
7220,4,1,84,TOLEDO,25006.0,Culiacan,1,ene-jun,2007,69.33333333333333,62.21982222222222
7220,4,1,84,TOLEDO,25006.0,Culiacan,1,ene-jun,2008,79.66666666666667,62.21982222222222
7220,4,1,84,TOLEDO,25006.0,Culiacan,1,ene-jun,2009,46.0,62.21982222222222
7220,4,1,84,TOLEDO,25006.0,Culiacan,1,ene-jun,2010,76.8,62.21982222222222
7220,4,1,84,TOLEDO,25006.0,Culiacan,1,verano,2008,70.0,71.56
7220,4,1,84,TOLEDO,25006.0,Culiacan,1,verano,2010,95.0,71.56
7222,4,1,26,FRACC.,25006.0,Culiacan,1,ago-dic,2006,62.833333333333336,73.802545983646
7222,4,1,26,FRACC.,25006.0,Culiacan,1,ago-dic,2007,89.0,73.802545983646
7222,4,1,26,FRACC.,25006.0,Culiacan,1,ago-dic,2008,64.16666666666667,73.802545983646
7222,4,1,26,FRACC.,25006.0,Culiacan,1,ago-dic,2009,63.8,73.802545983646
7222,4,1,26,FRACC.,25006.0,Culiacan,1,ago-dic,2010,81.0,73.802545983646
7222,4,1,26,FRACC.,25006.0,Culiacan,1,ene-jun,2007,63.333333333333336,71.21721031746034
7222,4,1,26,FRACC.,25006.0,Culiacan,1,ene-jun,2008,82.66666666666667,71.21721031746034
7222,4,1,26,FRACC.,25006.0,Culiacan,1,ene-jun,2009,46.6,71.21721031746034
7222,4,1,26,FRACC.,25006.0,Culiacan,1,ene-jun,2010,65.0,71.21721031746034
7222,4,1,26,FRACC.,25006.0,Culiacan,1,verano,2008,70.0,82.73333333333333
7222,4,1,26,FRACC.,25006.0,Culiacan,1,verano,2010,95.0,82.73333333333333
7224,4,1,107,SAN RAFAEL,25006.0,Culiacan,1,ago-dic,2006,80.5,70.68626984126986
7224,4,1,107,SAN RAFAEL,25006.0,Culiacan,1,ago-dic,2007,84.33333333333333,70.68626984126986
7224,4,1,107,SAN RAFAEL,25006.0,Culiacan,1,ago-dic,2008,73.16666666666667,70.68626984126986
7224,4,1,107,SAN RAFAEL,25006.0,Culiacan,1,ago-dic,2009,81.66666666666667,70.68626984126986
7224,4,1,107,SAN RAFAEL,25006.0,Culiacan,1,ago-dic,2010,35.0,70.68626984126986
7224,4,1,107,SAN RAFAEL,25006.0,Culiacan,1,ene-jun,2007,70.83333333333333,59.85730328798189
7224,4,1,107,SAN RAFAEL,25006.0,Culiacan,1,ene-jun,2008,42.142857142857146,59.85730328798189
7224,4,1,107,SAN RAFAEL,25006.0,Culiacan,1,ene-jun,2010,42.714285714285715,59.85730328798189
7225,4,1,66,PALMAYORCA,25013.0,Mocorito,1,ago-dic,2006,80.83333333333333,82.06136111111113
7225,4,1,66,PALMAYORCA,25013.0,Mocorito,1,ago-dic,2007,90.4,82.06136111111113
7225,4,1,66,PALMAYORCA,25013.0,Mocorito,1,ago-dic,2008,81.16666666666667,82.06136111111113
7225,4,1,66,PALMAYORCA,25013.0,Mocorito,1,ago-dic,2009,75.8,82.06136111111113
7225,4,1,66,PALMAYORCA,25013.0,Mocorito,1,ago-dic,2010,80.83333333333333,82.06136111111113
7225,4,1,66,PALMAYORCA,25013.0,Mocorito,1,ene-jun,2007,71.83333333333333,70.28612460317463
7225,4,1,66,PALMAYORCA,25013.0,Mocorito,1,ene-jun,2008,58.75,70.28612460317463
7225,4,1,66,PALMAYORCA,25013.0,Mocorito,1,ene-jun,2009,64.4,70.28612460317463
7225,4,1,66,PALMAYORCA,25013.0,Mocorito,1,ene-jun,2010,79.2,70.28612460317463
7225,4,1,66,PALMAYORCA,25013.0,Mocorito,1,verano,2009,77.0,76.93
7225,4,1,66,PALMAYORCA,25013.0,Mocorito,1,verano,2010,92.5,76.93
7226,4,1,143,ANGOSTURA,25002.0,Angostura,1,ago-dic,2006,69.0,78.35492751322751
7226,4,1,143,ANGOSTURA,25002.0,Angostura,1,ago-dic,2007,90.6,78.35492751322751
7226,4,1,143,ANGOSTURA,25002.0,Angostura,1,ago-dic,2008,75.66666666666667,78.35492751322751
7226,4,1,143,ANGOSTURA,25002.0,Angostura,1,ago-dic,2009,78.0,78.35492751322751
7226,4,1,143,ANGOSTURA,25002.0,Angostura,1,ago-dic,2010,79.0,78.35492751322751
7226,4,1,143,ANGOSTURA,25002.0,Angostura,1,ene-jun,2007,62.833333333333336,70.81572380952382
7226,4,1,143,ANGOSTURA,25002.0,Angostura,1,ene-jun,2008,80.75,70.81572380952382
7226,4,1,143,ANGOSTURA,25002.0,Angostura,1,ene-jun,2009,62.8,70.81572380952382
7226,4,1,143,ANGOSTURA,25002.0,Angostura,1,ene-jun,2010,81.4,70.81572380952382
7226,4,1,143,ANGOSTURA,25002.0,Angostura,1,verano,2009,76.0,84.77866666666667
7226,4,1,143,ANGOSTURA,25002.0,Angostura,1,verano,2010,93.0,84.77866666666667
7227,4,1,325,TAMAZULA,25011.0,Guasave,1,ago-dic,2006,66.5,67.73501349206349
7227,4,1,325,TAMAZULA,25011.0,Guasave,1,ago-dic,2007,81.25,67.73501349206349
7227,4,1,325,TAMAZULA,25011.0,Guasave,1,ago-dic,2008,62.8,67.73501349206349
7227,4,1,325,TAMAZULA,25011.0,Guasave,1,ago-dic,2009,60.75,67.73501349206349
7227,4,1,325,TAMAZULA,25011.0,Guasave,1,ago-dic,2010,82.83333333333333,67.73501349206349
7227,4,1,325,TAMAZULA,25011.0,Guasave,1,ene-jun,2007,51.333333333333336,54.97467857142857
7227,4,1,325,TAMAZULA,25011.0,Guasave,1,ene-jun,2008,53.75,54.97467857142857
7227,4,1,325,TAMAZULA,25011.0,Guasave,1,ene-jun,2009,56.0,54.97467857142857
7227,4,1,325,TAMAZULA,25011.0,Guasave,1,ene-jun,2010,81.4,54.97467857142857
7227,4,1,325,TAMAZULA,25011.0,Guasave,1,verano,2010,99.0,87.33
7234,4,1,99,EJIDAL,25006.0,Culiacan,1,ago-dic,2006,65.66666666666667,74.94482380952381
7234,4,1,99,EJIDAL,25006.0,Culiacan,1,ago-dic,2007,64.0,74.94482380952381
7234,4,1,99,EJIDAL,25006.0,Culiacan,1,ago-dic,2008,83.66666666666667,74.94482380952381
7234,4,1,99,EJIDAL,25006.0,Culiacan,1,ago-dic,2009,85.5,74.94482380952381
7234,4,1,99,EJIDAL,25006.0,Culiacan,1,ago-dic,2010,81.33333333333333,74.94482380952381
7234,4,1,99,EJIDAL,25006.0,Culiacan,1,ene-jun,2007,76.33333333333333,63.44423333333335
7234,4,1,99,EJIDAL,25006.0,Culiacan,1,ene-jun,2008,64.0,63.44423333333335
7234,4,1,99,EJIDAL,25006.0,Culiacan,1,ene-jun,2009,57.8,63.44423333333335
7234,4,1,99,EJIDAL,25006.0,Culiacan,1,ene-jun,2010,66.16666666666667,63.44423333333335
7234,4,1,99,EJIDAL,25006.0,Culiacan,1,verano,2008,75.0,78.61130952380954
7234,4,1,99,EJIDAL,25006.0,Culiacan,1,verano,2009,75.0,78.61130952380954
7234,4,1,99,EJIDAL,25006.0,Culiacan,1,verano,2010,85.0,78.61130952380954
7239,4,1,70,INFONAVIT BARRANCOS,25006.0,Culiacan,1,ago-dic,2006,53.5,75.43548095238094
7239,4,1,70,INFONAVIT BARRANCOS,25006.0,Culiacan,1,ago-dic,2007,69.0,75.43548095238094
7239,4,1,70,INFONAVIT BARRANCOS,25006.0,Culiacan,1,ago-dic,2008,66.2,75.43548095238094
7239,4,1,70,INFONAVIT BARRANCOS,25006.0,Culiacan,1,ago-dic,2009,80.2,75.43548095238094
7239,4,1,70,INFONAVIT BARRANCOS,25006.0,Culiacan,1,ago-dic,2010,82.0,75.43548095238094
7239,4,1,70,INFONAVIT BARRANCOS,25006.0,Culiacan,1,ene-jun,2007,72.33333333333333,67.07872003023432
7239,4,1,70,INFONAVIT BARRANCOS,25006.0,Culiacan,1,ene-jun,2008,78.0,67.07872003023432
7239,4,1,70,INFONAVIT BARRANCOS,25006.0,Culiacan,1,ene-jun,2009,61.4,67.07872003023432
7239,4,1,70,INFONAVIT BARRANCOS,25006.0,Culiacan,1,ene-jun,2010,68.85714285714286,67.07872003023432
7239,4,1,70,INFONAVIT BARRANCOS,25006.0,Culiacan,1,verano,2008,70.0,73.65
7241,4,1,71,EJIDAL,25018.0,Navolato,1,ago-dic,2006,79.16666666666667,81.80764285714285
7241,4,1,71,EJIDAL,25018.0,Navolato,1,ago-dic,2007,90.5,81.80764285714285
7241,4,1,71,EJIDAL,25018.0,Navolato,1,ago-dic,2008,81.5,81.80764285714285
7241,4,1,71,EJIDAL,25018.0,Navolato,1,ago-dic,2009,65.4,81.80764285714285
7241,4,1,71,EJIDAL,25018.0,Navolato,1,ago-dic,2010,88.5,81.80764285714285
7241,4,1,71,EJIDAL,25018.0,Navolato,1,ene-jun,2007,69.5,75.22839999999998
7241,4,1,71,EJIDAL,25018.0,Navolato,1,ene-jun,2008,76.25,75.22839999999998
7241,4,1,71,EJIDAL,25018.0,Navolato,1,ene-jun,2009,82.2,75.22839999999998
7241,4,1,71,EJIDAL,25018.0,Navolato,1,ene-jun,2010,82.33333333333333,75.22839999999998
7241,4,1,71,EJIDAL,25018.0,Navolato,1,verano,2008,75.0,74.38
7242,4,1,71,LIBERTAD,25006.0,Culiacan,1,ago-dic,2006,49.833333333333336,70.76053333333333
7242,4,1,71,LIBERTAD,25006.0,Culiacan,1,ago-dic,2007,82.2,70.76053333333333
7242,4,1,71,LIBERTAD,25006.0,Culiacan,1,ago-dic,2008,72.8,70.76053333333333
7242,4,1,71,LIBERTAD,25006.0,Culiacan,1,ago-dic,2010,80.2,70.76053333333333
7242,4,1,71,LIBERTAD,25006.0,Culiacan,1,ene-jun,2007,51.5,56.648214285714296
7242,4,1,71,LIBERTAD,25006.0,Culiacan,1,ene-jun,2008,73.25,56.648214285714296
7242,4,1,71,LIBERTAD,25006.0,Culiacan,1,ene-jun,2009,15.0,56.648214285714296
7242,4,1,71,LIBERTAD,25006.0,Culiacan,1,ene-jun,2010,78.66666666666667,56.648214285714296
7242,4,1,71,LIBERTAD,25006.0,Culiacan,1,verano,2008,70.0,72.9
7242,4,1,71,LIBERTAD,25006.0,Culiacan,1,verano,2010,86.0,72.9
7249,4,1,121,CAMPESTRE,25006.0,Culiacan,1,ago-dic,2006,52.0,60.92449206349208
7249,4,1,121,CAMPESTRE,25006.0,Culiacan,1,ago-dic,2007,71.66666666666667,60.92449206349208
7249,4,1,121,CAMPESTRE,25006.0,Culiacan,1,ago-dic,2008,75.0,60.92449206349208
7249,4,1,121,CAMPESTRE,25006.0,Culiacan,1,ago-dic,2009,64.33333333333333,60.92449206349208
7249,4,1,121,CAMPESTRE,25006.0,Culiacan,1,ago-dic,2010,67.0,60.92449206349208
7249,4,1,121,CAMPESTRE,25006.0,Culiacan,1,ene-jun,2007,76.6,61.77503888888887
7249,4,1,121,CAMPESTRE,25006.0,Culiacan,1,ene-jun,2008,48.333333333333336,61.77503888888887
7249,4,1,121,CAMPESTRE,25006.0,Culiacan,1,ene-jun,2009,75.4,61.77503888888887
7249,4,1,121,CAMPESTRE,25006.0,Culiacan,1,ene-jun,2010,48.833333333333336,61.77503888888887
7249,4,1,121,CAMPESTRE,25006.0,Culiacan,1,verano,2008,70.0,73.46666666666665
7254,4,1,112,MORELOS,25015.0,Guamuchil,1,ago-dic,2006,67.5,74.88391269841269
7254,4,1,112,MORELOS,25015.0,Guamuchil,1,ago-dic,2007,90.75,74.88391269841269
7254,4,1,112,MORELOS,25015.0,Guamuchil,1,ago-dic,2008,65.16666666666667,74.88391269841269
7254,4,1,112,MORELOS,25015.0,Guamuchil,1,ago-dic,2009,76.0,74.88391269841269
7254,4,1,112,MORELOS,25015.0,Guamuchil,1,ago-dic,2010,79.83333333333333,74.88391269841269
7254,4,1,112,MORELOS,25015.0,Guamuchil,1,ene-jun,2007,51.666666666666664,58.91104535147392
7254,4,1,112,MORELOS,25015.0,Guamuchil,1,ene-jun,2008,58.0,58.91104535147392
7254,4,1,112,MORELOS,25015.0,Guamuchil,1,ene-jun,2009,79.4,58.91104535147392
7254,4,1,112,MORELOS,25015.0,Guamuchil,1,ene-jun,2010,85.6,58.91104535147392
7258,4,1,112,CUAUHTEMOC,25015.0,Guamuchil,1,ago-dic,2006,76.16666666666667,80.40262433862434
7258,4,1,112,CUAUHTEMOC,25015.0,Guamuchil,1,ago-dic,2007,89.0,80.40262433862434
7258,4,1,112,CUAUHTEMOC,25015.0,Guamuchil,1,ago-dic,2008,70.83333333333333,80.40262433862434
7258,4,1,112,CUAUHTEMOC,25015.0,Guamuchil,1,ago-dic,2009,86.66666666666667,80.40262433862434
7258,4,1,112,CUAUHTEMOC,25015.0,Guamuchil,1,ago-dic,2010,80.75,80.40262433862434
7258,4,1,112,CUAUHTEMOC,25015.0,Guamuchil,1,ene-jun,2007,85.8,82.1941380952381
7258,4,1,112,CUAUHTEMOC,25015.0,Guamuchil,1,ene-jun,2008,80.0,82.1941380952381
7258,4,1,112,CUAUHTEMOC,25015.0,Guamuchil,1,ene-jun,2009,83.0,82.1941380952381
7258,4,1,112,CUAUHTEMOC,25015.0,Guamuchil,1,ene-jun,2010,82.42857142857143,82.1941380952381
7269,4,1,46,EJIDO BATALLON,25018.0,Navolato,1,ago-dic,2006,81.66666666666667,74.60796031746028
7269,4,1,46,EJIDO BATALLON,25018.0,Navolato,1,ago-dic,2007,55.333333333333336,74.60796031746028
7269,4,1,46,EJIDO BATALLON,25018.0,Navolato,1,ago-dic,2008,56.166666666666664,74.60796031746028
7269,4,1,46,EJIDO BATALLON,25018.0,Navolato,1,ago-dic,2010,61.0,74.60796031746028
7269,4,1,46,EJIDO BATALLON,25018.0,Navolato,1,ene-jun,2007,80.16666666666667,52.12178174603175
7269,4,1,46,EJIDO BATALLON,25018.0,Navolato,1,ene-jun,2008,75.0,52.12178174603175
7269,4,1,46,EJIDO BATALLON,25018.0,Navolato,1,ene-jun,2009,0.0,52.12178174603175
7269,4,1,46,EJIDO BATALLON,25018.0,Navolato,1,ene-jun,2010,81.25,52.12178174603175
7269,4,1,46,EJIDO BATALLON,25018.0,Navolato,1,verano,2008,85.0,82.61333333333332
7286,4,1,29,CALDERON,25018.0,Navolato,1,ago-dic,2006,49.0,47.24143333333333
7286,4,1,29,CALDERON,25018.0,Navolato,1,ago-dic,2007,82.0,47.24143333333333
7286,4,1,29,CALDERON,25018.0,Navolato,1,ago-dic,2008,14.0,47.24143333333333
7286,4,1,29,CALDERON,25018.0,Navolato,1,ago-dic,2010,40.0,47.24143333333333
7286,4,1,29,CALDERON,25018.0,Navolato,1,ene-jun,2007,44.6,59.021654761904784
7286,4,1,29,CALDERON,25018.0,Navolato,1,ene-jun,2008,46.0,59.021654761904784
7286,4,1,29,CALDERON,25018.0,Navolato,1,ene-jun,2010,61.4,59.021654761904784
7286,4,1,29,CALDERON,25018.0,Navolato,1,verano,2010,75.5,73.10133333333333
7518,4,1,333,PANTEON,25014.0,Rosario,1,ago-dic,2007,53.333333333333336,52.550119047619056
7518,4,1,333,PANTEON,25014.0,Rosario,1,ago-dic,2008,66.66666666666667,52.550119047619056
7518,4,1,333,PANTEON,25014.0,Rosario,1,ago-dic,2009,65.0,52.550119047619056
7518,4,1,333,PANTEON,25014.0,Rosario,1,ago-dic,2010,17.5,52.550119047619056
7518,4,1,333,PANTEON,25014.0,Rosario,1,ene-jun,2008,59.0,39.049044444444455
7518,4,1,333,PANTEON,25014.0,Rosario,1,ene-jun,2009,13.333333333333334,39.049044444444455
7518,4,1,333,PANTEON,25014.0,Rosario,1,ene-jun,2010,42.4,39.049044444444455
7518,4,1,333,PANTEON,25014.0,Rosario,1,verano,2009,77.5,76.08911111111111
7523,4,1,117,21 DE MARZO,25006.0,Culiacan,1,ago-dic,2007,60.666666666666664,83.32315740740742
7523,4,1,117,21 DE MARZO,25006.0,Culiacan,1,ago-dic,2008,85.33333333333333,83.32315740740742
7523,4,1,117,21 DE MARZO,25006.0,Culiacan,1,ago-dic,2009,80.5,83.32315740740742
7523,4,1,117,21 DE MARZO,25006.0,Culiacan,1,ago-dic,2010,86.0,83.32315740740742
7523,4,1,117,21 DE MARZO,25006.0,Culiacan,1,ene-jun,2008,80.2,76.41371428571426
7523,4,1,117,21 DE MARZO,25006.0,Culiacan,1,ene-jun,2009,64.4,76.41371428571426
7523,4,1,117,21 DE MARZO,25006.0,Culiacan,1,ene-jun,2010,72.2,76.41371428571426
7524,4,1,55,EJIDAL,25011.0,Guasave,1,ago-dic,2007,83.66666666666667,90.27432539682542
7524,4,1,55,EJIDAL,25011.0,Guasave,1,ago-dic,2008,85.83333333333333,90.27432539682542
7524,4,1,55,EJIDAL,25011.0,Guasave,1,ago-dic,2009,90.83333333333333,90.27432539682542
7524,4,1,55,EJIDAL,25011.0,Guasave,1,ago-dic,2010,96.5,90.27432539682542
7524,4,1,55,EJIDAL,25011.0,Guasave,1,ene-jun,2008,79.66666666666667,77.17608888888888
7524,4,1,55,EJIDAL,25011.0,Guasave,1,ene-jun,2009,66.66666666666667,77.17608888888888
7524,4,1,55,EJIDAL,25011.0,Guasave,1,ene-jun,2010,89.83333333333333,77.17608888888888
7524,4,1,55,EJIDAL,25011.0,Guasave,1,verano,2010,97.5,88.51666666666667
7526,4,1,121,OBRERA,25006.0,Culiacan,1,ago-dic,2007,61.666666666666664,72.6917396825397
7526,4,1,121,OBRERA,25006.0,Culiacan,1,ago-dic,2008,68.4,72.6917396825397
7526,4,1,121,OBRERA,25006.0,Culiacan,1,ago-dic,2009,78.2,72.6917396825397
7526,4,1,121,OBRERA,25006.0,Culiacan,1,ago-dic,2010,81.0,72.6917396825397
7526,4,1,121,OBRERA,25006.0,Culiacan,1,ene-jun,2008,75.5,60.72930793650794
7526,4,1,121,OBRERA,25006.0,Culiacan,1,ene-jun,2009,49.0,60.72930793650794
7526,4,1,121,OBRERA,25006.0,Culiacan,1,ene-jun,2010,63.4,60.72930793650794
7526,4,1,121,OBRERA,25006.0,Culiacan,1,verano,2009,70.0,73.48
7526,4,1,121,OBRERA,25006.0,Culiacan,1,verano,2010,82.5,73.48
7527,4,1,107,AQUILES SERDAN,25006.0,Culiacan,1,ago-dic,2007,59.166666666666664,76.08558333333332
7527,4,1,107,AQUILES SERDAN,25006.0,Culiacan,1,ago-dic,2008,80.8,76.08558333333332
7527,4,1,107,AQUILES SERDAN,25006.0,Culiacan,1,ago-dic,2009,80.2,76.08558333333332
7527,4,1,107,AQUILES SERDAN,25006.0,Culiacan,1,ago-dic,2010,80.66666666666667,76.08558333333332
7527,4,1,107,AQUILES SERDAN,25006.0,Culiacan,1,ene-jun,2008,74.2,73.85004444444445
7527,4,1,107,AQUILES SERDAN,25006.0,Culiacan,1,ene-jun,2009,67.66666666666667,73.85004444444445
7527,4,1,107,AQUILES SERDAN,25006.0,Culiacan,1,ene-jun,2010,78.4,73.85004444444445
7527,4,1,107,AQUILES SERDAN,25006.0,Culiacan,1,verano,2010,90.0,87.17333333333335
7528,4,1,153,MARGARITAS,25006.0,Culiacan,1,ago-dic,2007,82.5,84.76195
7528,4,1,153,MARGARITAS,25006.0,Culiacan,1,ago-dic,2008,85.83333333333333,84.76195
7528,4,1,153,MARGARITAS,25006.0,Culiacan,1,ago-dic,2009,79.66666666666667,84.76195
7528,4,1,153,MARGARITAS,25006.0,Culiacan,1,ago-dic,2010,90.16666666666667,84.76195
7528,4,1,153,MARGARITAS,25006.0,Culiacan,1,ene-jun,2008,67.66666666666667,76.75173015873015
7528,4,1,153,MARGARITAS,25006.0,Culiacan,1,ene-jun,2009,84.4,76.75173015873015
7528,4,1,153,MARGARITAS,25006.0,Culiacan,1,ene-jun,2010,86.0,76.75173015873015
7528,4,1,153,MARGARITAS,25006.0,Culiacan,1,verano,2008,95.0,88.61666666666666
7531,4,1,62,ESTADIO,25006.0,Culiacan,1,ago-dic,2007,80.0,81.68596507936509
7531,4,1,62,ESTADIO,25006.0,Culiacan,1,ago-dic,2008,84.8,81.68596507936509
7531,4,1,62,ESTADIO,25006.0,Culiacan,1,ago-dic,2009,81.33333333333333,81.68596507936509
7531,4,1,62,ESTADIO,25006.0,Culiacan,1,ago-dic,2010,79.8,81.68596507936509
7531,4,1,62,ESTADIO,25006.0,Culiacan,1,ene-jun,2008,69.5,60.037028571428564
7531,4,1,62,ESTADIO,25006.0,Culiacan,1,ene-jun,2009,54.666666666666664,60.037028571428564
7531,4,1,62,ESTADIO,25006.0,Culiacan,1,ene-jun,2010,55.0,60.037028571428564
7532,4,1,14,ESTADIO,25011.0,Guasave,1,ago-dic,2007,88.83333333333333,93.95438095238096
7532,4,1,14,ESTADIO,25011.0,Guasave,1,ago-dic,2008,98.33333333333333,93.95438095238096
7532,4,1,14,ESTADIO,25011.0,Guasave,1,ago-dic,2009,95.33333333333333,93.95438095238096
7532,4,1,14,ESTADIO,25011.0,Guasave,1,ago-dic,2010,97.85714285714286,93.95438095238096
7532,4,1,14,ESTADIO,25011.0,Guasave,1,ene-jun,2008,88.5,94.576052154195
7532,4,1,14,ESTADIO,25011.0,Guasave,1,ene-jun,2009,97.16666666666667,94.576052154195
7532,4,1,14,ESTADIO,25011.0,Guasave,1,ene-jun,2010,97.42857142857143,94.576052154195
7532,4,1,14,ESTADIO,25011.0,Guasave,1,verano,2008,97.5,97.15069047619045
7532,4,1,14,ESTADIO,25011.0,Guasave,1,verano,2009,96.0,97.15069047619045
7532,4,1,14,ESTADIO,25011.0,Guasave,1,verano,2010,100.0,97.15069047619045
7536,4,1,122,BACHIGUALATO,25006.0,Culiacan,1,ago-dic,2007,72.5,72.42567460317461
7536,4,1,122,BACHIGUALATO,25006.0,Culiacan,1,ago-dic,2008,72.0,72.42567460317461
7536,4,1,122,BACHIGUALATO,25006.0,Culiacan,1,ago-dic,2009,71.16666666666667,72.42567460317461
7536,4,1,122,BACHIGUALATO,25006.0,Culiacan,1,ago-dic,2010,90.14285714285714,72.42567460317461
7536,4,1,122,BACHIGUALATO,25006.0,Culiacan,1,ene-jun,2008,88.16666666666667,81.06719444444444
7536,4,1,122,BACHIGUALATO,25006.0,Culiacan,1,ene-jun,2009,80.33333333333333,81.06719444444444
7536,4,1,122,BACHIGUALATO,25006.0,Culiacan,1,ene-jun,2010,74.0,81.06719444444444
7537,4,1,156,,25018.0,Navolato,1,ago-dic,2007,90.66666666666667,93.07644534632034
7537,4,1,156,,25018.0,Navolato,1,ago-dic,2008,91.83333333333333,93.07644534632034
7537,4,1,156,,25018.0,Navolato,1,ago-dic,2009,91.0,93.07644534632034
7537,4,1,156,,25018.0,Navolato,1,ago-dic,2010,97.375,93.07644534632034
7537,4,1,156,,25018.0,Navolato,1,ene-jun,2008,89.33333333333333,93.21542857142856
7537,4,1,156,,25018.0,Navolato,1,ene-jun,2009,93.66666666666667,93.21542857142856
7537,4,1,156,,25018.0,Navolato,1,ene-jun,2010,93.85714285714286,93.21542857142856
7537,4,1,156,,25018.0,Navolato,1,verano,2009,100.0,98.31833333333334
7537,4,1,156,,25018.0,Navolato,1,verano,2010,100.0,98.31833333333334
7539,4,1,23,PLUTARCO ELIAS CALLES,25006.0,Culiacan,1,ago-dic,2007,76.0,75.49535449735453
7539,4,1,23,PLUTARCO ELIAS CALLES,25006.0,Culiacan,1,ago-dic,2008,71.66666666666667,75.49535449735453
7539,4,1,23,PLUTARCO ELIAS CALLES,25006.0,Culiacan,1,ago-dic,2009,71.66666666666667,75.49535449735453
7539,4,1,23,PLUTARCO ELIAS CALLES,25006.0,Culiacan,1,ago-dic,2010,88.0,75.49535449735453
7539,4,1,23,PLUTARCO ELIAS CALLES,25006.0,Culiacan,1,ene-jun,2008,79.0,74.01792063492061
7539,4,1,23,PLUTARCO ELIAS CALLES,25006.0,Culiacan,1,ene-jun,2009,82.66666666666667,74.01792063492061
7539,4,1,23,PLUTARCO ELIAS CALLES,25006.0,Culiacan,1,ene-jun,2010,60.0,74.01792063492061
7540,4,1,117,EL WALAMO,25006.0,Culiacan,1,ago-dic,2007,87.5,78.92402645502645
7540,4,1,117,EL WALAMO,25006.0,Culiacan,1,ago-dic,2008,67.83333333333333,78.92402645502645
7540,4,1,117,EL WALAMO,25006.0,Culiacan,1,ago-dic,2009,61.57142857142857,78.92402645502645
7540,4,1,117,EL WALAMO,25006.0,Culiacan,1,ago-dic,2010,86.33333333333333,78.92402645502645
7540,4,1,117,EL WALAMO,25006.0,Culiacan,1,ene-jun,2008,67.66666666666667,78.62300793650796
7540,4,1,117,EL WALAMO,25006.0,Culiacan,1,ene-jun,2009,86.33333333333333,78.62300793650796
7540,4,1,117,EL WALAMO,25006.0,Culiacan,1,ene-jun,2010,83.0,78.62300793650796
