clave_alumno,clave_carrera,sexo,prepa,colonia,municipio,ciudad,causa_salida,clave,nombre,corto,periodo_act,anio_ingreso_periodo,promedio,promedio_pred,promedioxperiodo,alumnoEnRiesgoBajoRendimiento
10239,6,1,26,FRACC.,25006.0,Culiacan,1,26,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2010,86.5,75.33882,67.61502777777778,En riesgo
10239,6,1,26,FRACC.,25006.0,Culiacan,1,26,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,verano,2010,94.0,80.426636,90.115,Sin riesgo
10244,6,2,112,LA VILLITA,25015.0,Guamuchil,1,112,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2009,64.33333333333333,72.675415,66.96374444444444,En riesgo
10244,6,2,112,LA VILLITA,25015.0,Guamuchil,1,112,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2010,64.6,73.50085,66.96374444444444,En riesgo
10244,6,2,112,LA VILLITA,25015.0,Guamuchil,1,112,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2010,63.166666666666664,73.54395,68.58644444444441,En riesgo
10247,6,1,153,FRACC. NAKAYAMA,25006.0,Culiacan,1,153,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2009,72.16666666666667,74.08635,82.13138378684809,Sin riesgo
10247,6,1,153,FRACC. NAKAYAMA,25006.0,Culiacan,1,153,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2010,89.4,75.521645,82.13138378684809,Sin riesgo
10247,6,1,153,FRACC. NAKAYAMA,25006.0,Culiacan,1,153,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2010,66.83333333333333,75.56223,69.90610555555558,En riesgo
10252,6,2,10,CENTRO,25011.0,Guasave,1,10,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2009,67.83333333333333,71.40198,60.6270634920635,En riesgo
10252,6,2,10,CENTRO,25011.0,Guasave,1,10,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2010,46.0,70.76218,60.6270634920635,En riesgo
10252,6,2,10,CENTRO,25011.0,Guasave,1,10,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2010,83.75,71.31749,74.96335714285713,Sin riesgo
10256,6,1,107,VILLAS,25006.0,Culiacan,1,107,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2009,86.5,77.12038,79.13430266955268,Sin riesgo
10256,6,1,107,VILLAS,25006.0,Culiacan,1,107,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2010,70.83333333333333,77.958725,79.13430266955268,Sin riesgo
10256,6,1,107,VILLAS,25006.0,Culiacan,1,107,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2010,90.83333333333333,78.00183,85.04373767264485,Sin riesgo
10257,6,1,70,BUGAMBILIAS,25006.0,Culiacan,1,70,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2009,88.16666666666667,79.9186,89.28127777777782,Sin riesgo
10257,6,1,70,BUGAMBILIAS,25006.0,Culiacan,1,70,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2010,93.5,80.958755,89.28127777777782,Sin riesgo
10257,6,1,70,BUGAMBILIAS,25006.0,Culiacan,1,70,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2010,86.16666666666667,80.999344,82.76552879818591,Sin riesgo
10260,6,1,70,TERRANOVA PLUS,25006.0,Culiacan,1,70,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2009,82.5,77.75979,80.07536507936508,Sin riesgo
10260,6,1,70,TERRANOVA PLUS,25006.0,Culiacan,1,70,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2010,62.4,78.79995,80.07536507936508,Sin riesgo
10260,6,1,70,TERRANOVA PLUS,25006.0,Culiacan,1,70,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2010,73.0,78.843056,76.8400171957672,Sin riesgo
10264,6,2,107,FLAMINGOS,25006.0,Culiacan,1,107,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2009,91.16666666666667,83.82225,88.64329138321993,Sin riesgo
10264,6,2,107,FLAMINGOS,25006.0,Culiacan,1,107,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2010,84.83333333333333,84.64768,88.64329138321993,Sin riesgo
10264,6,2,107,FLAMINGOS,25006.0,Culiacan,1,107,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2010,92.33333333333333,84.69079,91.20987301587303,Sin riesgo
10264,6,2,107,FLAMINGOS,25006.0,Culiacan,1,107,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,verano,2010,95.0,88.08116,90.775,Sin riesgo
10266,6,1,112,FRACC.,25015.0,Guamuchil,1,112,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2009,87.0,76.54384,88.72415,Sin riesgo
10266,6,1,112,FRACC.,25015.0,Guamuchil,1,112,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2010,94.0,77.38219,88.72415,Sin riesgo
10266,6,1,112,FRACC.,25015.0,Guamuchil,1,112,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2010,89.6,77.42529,84.63219841269836,Sin riesgo
10267,6,1,107,LOMA LINDA,25006.0,Culiacan,1,107,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2009,77.83333333333333,79.328415,82.26280079365075,Sin riesgo
10267,6,1,107,LOMA LINDA,25006.0,Culiacan,1,107,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2010,79.375,80.16676,82.26280079365075,Sin riesgo
10267,6,1,107,LOMA LINDA,25006.0,Culiacan,1,107,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2010,67.2,80.20987,75.33687395382394,Sin riesgo
10267,6,1,107,LOMA LINDA,25006.0,Culiacan,1,107,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,verano,2010,90.0,85.71111,87.30095238095238,Sin riesgo
10268,6,1,107,FRACC.,25006.0,Culiacan,1,107,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2009,46.0,77.12038,68.31146446701446,En riesgo
10268,6,1,107,FRACC.,25006.0,Culiacan,1,107,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2010,17.0,77.958725,68.31146446701446,En riesgo
10268,6,1,107,FRACC.,25006.0,Culiacan,1,107,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2010,85.4,78.00183,82.9990925925926,Sin riesgo
10273,6,2,65,LOS ANGELES,25006.0,Culiacan,1,65,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2009,68.0,70.274025,76.0605111111111,Sin riesgo
10273,6,2,65,LOS ANGELES,25006.0,Culiacan,1,65,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2010,81.2,71.54173,76.0605111111111,Sin riesgo
10273,6,2,65,LOS ANGELES,25006.0,Culiacan,1,65,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2010,47.4,71.58484,63.05529795918369,En riesgo
10273,6,2,65,LOS ANGELES,25006.0,Culiacan,1,65,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,verano,2010,78.0,76.32673,78.24933333333334,Sin riesgo
10275,6,1,26,LOS ANGELES,25006.0,Culiacan,1,26,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2009,85.5,73.45316,80.37304166666667,Sin riesgo
10275,6,1,26,LOS ANGELES,25006.0,Culiacan,1,26,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2010,77.8,74.32769,80.37304166666667,Sin riesgo
10275,6,1,26,LOS ANGELES,25006.0,Culiacan,1,26,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2010,73.5,74.3708,77.99975396825398,Sin riesgo
10277,6,2,31,EL CID,25006.0,Culiacan,1,31,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2009,90.5,82.71816,90.1014,Sin riesgo
10277,6,2,31,EL CID,25006.0,Culiacan,1,31,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2010,91.6,83.543594,90.1014,Sin riesgo
10277,6,2,31,EL CID,25006.0,Culiacan,1,31,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2010,85.16666666666667,83.5867,85.77168684807253,Sin riesgo
10278,6,1,27,SALVADOR,25006.0,Culiacan,1,27,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2009,80.16666666666667,76.68287,79.95636666666661,Sin riesgo
10278,6,1,27,SALVADOR,25006.0,Culiacan,1,27,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2010,85.2,77.590546,79.95636666666661,Sin riesgo
10278,6,1,27,SALVADOR,25006.0,Culiacan,1,27,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2010,84.66666666666667,77.63365,76.15849999999996,Sin riesgo
10279,6,1,27,LIBERTAD,25006.0,Culiacan,1,27,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2009,40.833333333333336,72.44536,49.1008111111111,En riesgo
10279,6,1,27,LIBERTAD,25006.0,Culiacan,1,27,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2010,80.33333333333333,73.353035,49.1008111111111,En riesgo
10279,6,1,27,LIBERTAD,25006.0,Culiacan,1,27,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2010,39.25,73.39614,47.11906111111111,En riesgo
10279,6,1,27,LIBERTAD,25006.0,Culiacan,1,27,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,verano,2010,78.0,78.897385,80.4875,Sin riesgo
10280,7,1,31,COL. MARIANO ESCOBEDO,25006.0,Culiacan,1,31,INGENIERIA MECATRONICA,Mecatronica,ago-dic,2009,87.46666666666665,82.28147,89.29475079365078,Sin riesgo
10280,7,1,31,COL. MARIANO ESCOBEDO,25006.0,Culiacan,1,31,INGENIERIA MECATRONICA,Mecatronica,ago-dic,2010,91.6,82.77835,89.29475079365078,Sin riesgo
10280,7,1,31,COL. MARIANO ESCOBEDO,25006.0,Culiacan,1,31,INGENIERIA MECATRONICA,Mecatronica,ene-jun,2010,95.66666666666667,82.82146,90.34105238095236,Sin riesgo
10280,7,1,31,COL. MARIANO ESCOBEDO,25006.0,Culiacan,1,31,INGENIERIA MECATRONICA,Mecatronica,verano,2010,90.0,86.7066,90.53906666666666,Sin riesgo
10284,6,1,91,CENTRO,25006.0,Culiacan,1,91,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2009,97.16666666666667,79.69671,94.22608616780042,Sin riesgo
10284,6,1,91,CENTRO,25006.0,Culiacan,1,91,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2010,99.16666666666667,80.322075,94.22608616780042,Sin riesgo
10284,6,1,91,CENTRO,25006.0,Culiacan,1,91,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2010,94.66666666666667,80.36518,93.97149206349204,Sin riesgo
10284,6,1,91,CENTRO,25006.0,Culiacan,1,91,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,verano,2010,95.0,85.866425,85.58166666666668,Sin riesgo
10286,6,1,154,GABRIEL LEYVA VELAZQUEZ,25011.0,Guasave,1,154,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2009,58.4,69.39765,65.04591307634166,En riesgo
10286,6,1,154,GABRIEL LEYVA VELAZQUEZ,25011.0,Guasave,1,154,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2010,0.0,68.831924,65.04591307634166,En riesgo
10286,6,1,154,GABRIEL LEYVA VELAZQUEZ,25011.0,Guasave,1,154,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2010,52.666666666666664,68.87251,78.8384180650038,Sin riesgo
10287,6,1,107,PRIMAVERA,25006.0,Culiacan,1,107,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2009,59.666666666666664,77.12038,68.73281575675784,En riesgo
10287,6,1,107,PRIMAVERA,25006.0,Culiacan,1,107,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2010,75.16666666666667,77.958725,68.73281575675784,En riesgo
10287,6,1,107,PRIMAVERA,25006.0,Culiacan,1,107,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2010,72.83333333333333,78.00183,74.43638903318903,Sin riesgo
10287,6,1,107,PRIMAVERA,25006.0,Culiacan,1,107,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,verano,2010,100.0,83.503075,92.1377619047619,Sin riesgo
10288,6,2,27,FRACC.,25006.0,Culiacan,1,27,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2009,85.83333333333333,79.84736,88.19807407407407,Sin riesgo
10288,6,2,27,FRACC.,25006.0,Culiacan,1,27,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2010,94.0,80.54031,88.19807407407407,Sin riesgo
10288,6,2,27,FRACC.,25006.0,Culiacan,1,27,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2010,87.5,80.58342,82.73035793650793,Sin riesgo
10290,6,1,117,LIBERTAD,25006.0,Culiacan,1,117,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2009,83.16666666666667,73.66701,81.84666666666664,Sin riesgo
10290,6,1,117,LIBERTAD,25006.0,Culiacan,1,117,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2010,88.0,75.1023,81.84666666666664,Sin riesgo
10290,6,1,117,LIBERTAD,25006.0,Culiacan,1,117,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2010,69.0,75.14289,69.47593015873015,En riesgo
10290,6,1,117,LIBERTAD,25006.0,Culiacan,1,117,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,verano,2010,100.0,80.64665,92.29966666666667,Sin riesgo
10292,6,2,107,ROSALES,25006.0,Culiacan,1,107,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2009,82.33333333333333,82.83614,87.50305555555555,Sin riesgo
10292,6,2,107,ROSALES,25006.0,Culiacan,1,107,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2010,96.0,83.97074,87.50305555555555,Sin riesgo
10292,6,2,107,ROSALES,25006.0,Culiacan,1,107,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2010,89.16666666666667,84.01385,83.78760544217684,Sin riesgo
10293,0,1,98,EL WALAMO,25006.0,Culiacan,1,98,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2009,59.8,83.61185,82.28105158730159,Sin riesgo
10293,0,1,98,EL WALAMO,25006.0,Culiacan,1,98,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2010,78.33333333333333,82.83295,82.28105158730159,Sin riesgo
10293,0,1,98,EL WALAMO,25006.0,Culiacan,1,98,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2010,65.5,83.02949,80.0851507936508,Sin riesgo
10294,6,1,121,VILLA DEL REAL,25006.0,Culiacan,1,121,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2009,88.16666666666667,74.54311,84.93239682539685,Sin riesgo
10294,6,1,121,VILLA DEL REAL,25006.0,Culiacan,1,121,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2010,82.8,75.6198,84.93239682539685,Sin riesgo
10294,6,1,121,VILLA DEL REAL,25006.0,Culiacan,1,121,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2010,92.0,75.660385,83.38854206349205,Sin riesgo
10294,6,1,121,VILLA DEL REAL,25006.0,Culiacan,1,121,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,verano,2010,90.0,81.16415,84.36416666666668,Sin riesgo
10295,6,2,154,LOMA LINDA,25011.0,Guasave,1,154,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2009,88.0,82.250725,91.83833333333332,Sin riesgo
10295,6,2,154,LOMA LINDA,25011.0,Guasave,1,154,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2010,96.33333333333333,83.558304,91.83833333333332,Sin riesgo
10295,6,2,154,LOMA LINDA,25011.0,Guasave,1,154,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2010,95.57142857142857,83.59889,94.52984126984126,Sin riesgo
10296,6,1,107,21 DE MARZO,25006.0,Culiacan,1,107,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2009,84.16666666666667,77.12038,88.72093997113994,Sin riesgo
10296,6,1,107,21 DE MARZO,25006.0,Culiacan,1,107,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2010,95.6,77.958725,88.72093997113994,Sin riesgo
10296,6,1,107,21 DE MARZO,25006.0,Culiacan,1,107,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2010,73.85714285714286,78.00183,82.7186534528963,Sin riesgo
10296,6,1,107,21 DE MARZO,25006.0,Culiacan,1,107,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,verano,2010,100.0,83.503075,96.6822619047619,Sin riesgo
10297,6,1,131,ROTARISMO,25006.0,Culiacan,1,131,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2009,72.8,74.01936,69.06013333333335,En riesgo
10297,6,1,131,ROTARISMO,25006.0,Culiacan,1,131,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2010,66.0,75.45466,69.06013333333335,En riesgo
10297,6,1,131,ROTARISMO,25006.0,Culiacan,1,131,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2010,75.5,75.49525,65.63187857142856,En riesgo
10300,6,2,107,LOS ANGELES,25006.0,Culiacan,1,107,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2009,66.0,81.46723,79.98768095238094,Sin riesgo
10300,6,2,107,LOS ANGELES,25006.0,Culiacan,1,107,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2010,94.6,82.73494,79.98768095238094,Sin riesgo
10300,6,2,107,LOS ANGELES,25006.0,Culiacan,1,107,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2010,89.83333333333333,82.778046,84.02533333333335,Sin riesgo
10301,6,1,117,EMILIANO ZAPATA,25006.0,Culiacan,1,117,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2009,46.0,73.66701,72.66022341269843,Sin riesgo
10301,6,1,117,EMILIANO ZAPATA,25006.0,Culiacan,1,117,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2010,82.2,75.1023,72.66022341269843,Sin riesgo
10301,6,1,117,EMILIANO ZAPATA,25006.0,Culiacan,1,117,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2010,76.5,75.14289,70.12822834467119,Sin riesgo
10302,6,1,70,INFONAVIT BARRANCOS,25006.0,Culiacan,1,70,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2009,86.33333333333333,74.300766,51.67504372294371,En riesgo
10302,6,1,70,INFONAVIT BARRANCOS,25006.0,Culiacan,1,70,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2010,95.5,75.34092,51.67504372294371,En riesgo
10302,6,1,70,INFONAVIT BARRANCOS,25006.0,Culiacan,1,70,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2010,89.16666666666667,75.384026,70.69469444444444,Sin riesgo
10304,6,2,153,LOMA LINDA,25006.0,Culiacan,1,153,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2009,89.66666666666667,82.250725,89.65603968253967,Sin riesgo
10304,6,2,153,LOMA LINDA,25006.0,Culiacan,1,153,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2010,99.2,83.558304,89.65603968253967,Sin riesgo
10304,6,2,153,LOMA LINDA,25006.0,Culiacan,1,153,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2010,95.66666666666667,83.59889,92.99445238095234,Sin riesgo
10306,6,2,153,NUEVA GALICIA,25006.0,Culiacan,1,153,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2009,82.0,80.80361,76.75260317460318,Sin riesgo
10306,6,2,153,NUEVA GALICIA,25006.0,Culiacan,1,153,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2010,64.0,82.11119,76.75260317460318,Sin riesgo
10306,6,2,153,NUEVA GALICIA,25006.0,Culiacan,1,153,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2010,85.5,82.15178,86.47177777777777,Sin riesgo
10307,6,1,107,EL WALAMO,25006.0,Culiacan,1,107,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2009,90.16666666666667,76.95896,80.96822144080639,Sin riesgo
10307,6,1,107,EL WALAMO,25006.0,Culiacan,1,107,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2010,86.4,77.79731,80.96822144080639,Sin riesgo
10307,6,1,107,EL WALAMO,25006.0,Culiacan,1,107,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2010,18.0,77.688484,66.42685944900494,En riesgo
10309,6,1,70,EL MILAGRO,25006.0,Culiacan,1,70,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2009,80.0,74.300766,79.36101587301587,Sin riesgo
10309,6,1,70,EL MILAGRO,25006.0,Culiacan,1,70,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2010,81.0,75.34092,79.36101587301587,Sin riesgo
10309,6,1,70,EL MILAGRO,25006.0,Culiacan,1,70,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2010,86.8,75.384026,76.6380171957672,Sin riesgo
10312,6,1,117,GUADALUPE,25006.0,Culiacan,1,117,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2009,63.5,73.66701,55.482058608058615,En riesgo
10312,6,1,117,GUADALUPE,25006.0,Culiacan,1,117,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2010,42.5,75.1023,55.482058608058615,En riesgo
10312,6,1,117,GUADALUPE,25006.0,Culiacan,1,117,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2010,65.0,75.14289,64.0804179138322,En riesgo
10314,6,1,113,LAS GRANJAS,25006.0,Culiacan,1,113,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2009,85.33333333333333,79.981155,89.19855555555557,Sin riesgo
10314,6,1,113,LAS GRANJAS,25006.0,Culiacan,1,113,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2010,92.33333333333333,82.05283,89.19855555555557,Sin riesgo
10314,6,1,113,LAS GRANJAS,25006.0,Culiacan,1,113,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2010,81.8,82.09342,84.21353133030996,Sin riesgo
10314,6,1,113,LAS GRANJAS,25006.0,Culiacan,1,113,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,verano,2010,94.0,84.0425,87.67544444444444,Sin riesgo
10316,6,1,26,URBIVILLAS,25006.0,Culiacan,1,26,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2009,74.0,74.38804,76.34361904761906,Sin riesgo
10316,6,1,26,URBIVILLAS,25006.0,Culiacan,1,26,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2010,80.33333333333333,75.295715,76.34361904761906,Sin riesgo
10316,6,1,26,URBIVILLAS,25006.0,Culiacan,1,26,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2010,82.42857142857143,75.33882,79.94043650793652,Sin riesgo
10317,6,1,154,CONSTITUCION,25011.0,Guasave,1,154,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2009,48.333333333333336,74.08635,64.21979797979799,En riesgo
10317,6,1,154,CONSTITUCION,25011.0,Guasave,1,154,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2010,80.66666666666667,75.41022,64.21979797979799,En riesgo
10317,6,1,154,CONSTITUCION,25011.0,Guasave,1,154,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2010,75.0,75.450806,73.99703809523808,Sin riesgo
10319,6,2,60,MARGARITAS,25006.0,Culiacan,1,60,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2009,82.66666666666667,82.22584,86.90077777777779,Sin riesgo
10319,6,2,60,MARGARITAS,25006.0,Culiacan,1,60,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2010,98.4,83.42399,86.90077777777779,Sin riesgo
10319,6,2,60,MARGARITAS,25006.0,Culiacan,1,60,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2010,89.5,83.46458,74.65298208616781,Sin riesgo
10321,6,1,32,VILLABONITA,25006.0,Culiacan,1,32,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2009,84.16666666666667,74.25556,81.17668707482989,Sin riesgo
10321,6,1,32,VILLABONITA,25006.0,Culiacan,1,32,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2010,79.2,75.295715,81.17668707482989,Sin riesgo
10321,6,1,32,VILLABONITA,25006.0,Culiacan,1,32,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2010,70.8,75.33882,74.12270793650798,Sin riesgo
10322,6,1,121,LOMBARDO,25006.0,Culiacan,1,121,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2009,87.5,77.781555,89.02464880952381,Sin riesgo
10322,6,1,121,LOMBARDO,25006.0,Culiacan,1,121,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2010,98.2,79.21685,89.02464880952381,Sin riesgo
10322,6,1,121,LOMBARDO,25006.0,Culiacan,1,121,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2010,88.28571428571429,78.10358,84.29125793650792,Sin riesgo
10324,6,1,153,LA SIRENA,25006.0,Culiacan,1,153,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2009,74.2,74.08635,58.85350272108842,En riesgo
10324,6,1,153,LA SIRENA,25006.0,Culiacan,1,153,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2010,35.0,75.521645,58.85350272108842,En riesgo
