clave_alumno,clave_carrera,sexo,prepa,colonia,municipio,ciudad,ingreso,termino,causa_salida,nombre,corto,ultimo_digito,periodo,anio_ingreso,riesgo_bajo_rendimiento,riesgo_predicho
7762,7,1,153,BUGAMBILIAS,25006.0,Culiacan,2073.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2007,0,0
7764,7,1,163,EL WALAMO,25006.0,Culiacan,2073.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2007,0,0
7766,7,1,437,CENTRO,25018.0,Navolato,2073.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2007,0,0
8381,7,1,0,BALCONES DE NUEVO CULIACAN,25006.0,Culiacan,2073.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2007,0,0
8382,7,2,0,SAN JOAQUIN,25006.0,Culiacan,2073.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2007,0,0
8384,7,2,0,AMP.TOLEDO,25006.0,Culiacan,2073.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2007,0,0
8393,7,1,0,FOVISSSTE PLAYA AZUL,25006.0,Culiacan,2073.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2007,0,0
8517,7,1,0,SAN MIGUEL,25006.0,Culiacan,2073.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2007,0,0
8520,7,1,0,INFONAVIT JOBORI,25006.0,Culiacan,2073.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2007,0,0
9295,7,1,154,CENTRO,25011.0,Guasave,2083.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2008,0,0
9296,7,1,112,CENTRO,25013.0,Mocorito,2083.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2008,0,0
9297,7,1,26,EMILIANO ZAPATA,25006.0,Culiacan,2083.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2008,0,0
9299,7,1,107,LOMA LINDA,25006.0,Culiacan,2083.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2008,0,0
9300,7,1,153,INFONAVIT JOBORI,25006.0,Culiacan,2083.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2008,0,0
9304,7,1,107,MORELOS,25006.0,Culiacan,2083.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2008,0,0
9306,7,1,31,VALLE DORADO,25006.0,Culiacan,2083.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2008,0,0
9308,7,1,153,RANCHO,25006.0,Culiacan,2083.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2008,0,0
9309,7,1,82,MONTSERRAT,25006.0,Culiacan,2083.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2008,0,0
9310,7,1,156,NAYARIT,25018.0,Navolato,2083.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2008,0,0
9313,7,1,424,UNIVERSIDAD 94,25006.0,Culiacan,2083.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2008,0,0
9314,7,1,153,FRACC.,25006.0,Culiacan,2083.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2008,0,0
9315,7,1,121,FRACC.,25006.0,Culiacan,2083.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2008,0,0
9318,7,1,153,LA SIRENA,25006.0,Culiacan,2083.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2008,0,0
9319,7,1,127,EJIDAL,25018.0,Navolato,2083.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2008,0,0
9321,7,1,70,INDEPENDENCIA,25006.0,Culiacan,2083.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2008,0,0
9322,7,1,128,,25006.0,Culiacan,2083.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2008,0,0
9323,7,1,466,FRACC.,25006.0,Culiacan,2083.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2008,0,0
9325,7,1,122,PANTEON,25006.0,Culiacan,2083.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2008,0,0
9327,7,1,59,,25002.0,Angostura,2083.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2008,0,0
9328,7,1,127,OBRERA,25018.0,Navolato,2083.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2008,0,0
9330,7,1,55,FRACC.,25011.0,Guasave,2083.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2008,0,0
9332,7,1,153,VILLAS,25006.0,Culiacan,2083.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2008,0,0
9334,7,1,61,VICENTE,25018.0,Navolato,2083.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2008,0,0
9338,7,1,127,CONOCIDA,25018.0,Navolato,2083.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2008,0,0
9343,7,1,31,EL CID,25006.0,Culiacan,2083.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2008,0,0
9344,7,1,70,BUGAMBILIAS,25006.0,Culiacan,2083.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2008,0,0
9345,7,1,129,STANZA SOLARE,25006.0,Culiacan,2083.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2008,0,0
9346,7,1,118,FRACC.,25006.0,Culiacan,2083.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2008,0,0
9347,7,1,188,SAN RAFAEL,25006.0,Culiacan,2083.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2008,0,0
9350,7,1,6,LIBERTAD,25006.0,Culiacan,2083.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2008,0,0
9354,7,1,112,MAGISTERIO,25015.0,Guamuchil,2083.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2008,0,0
9355,7,1,107,LOS ANGELES,25006.0,Culiacan,2083.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2008,0,0
9357,7,1,107,LOS ANGELES,25006.0,Culiacan,2083.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2008,0,0
9360,7,2,26,EJIDAL,25006.0,Culiacan,2083.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2008,0,0
9362,7,1,128,EJIDAL,25006.0,Culiacan,2083.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2008,0,0
9420,7,1,107,LOS ANGELES,25006.0,Culiacan,2083.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2008,0,0
9423,7,1,153,FRACC.,25006.0,Culiacan,2083.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2008,0,0
9424,7,2,107,CAMPESTRE,25006.0,Culiacan,2083.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2008,0,0
9425,7,2,469,EMILIANO ZAPATA,25009.0,Escuinapa,2083.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2008,0,0
9427,7,1,107,LOS ANGELES,25006.0,Culiacan,2083.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2008,0,0
9503,7,2,0,INFONAVIT JOBORI,25006.0,Culiacan,2083.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2008,0,0
9650,7,1,311,LIBERTAD,25006.0,Culiacan,2091.0,,1,INGENIERIA MECATRONICA,Mecatronica,1.0,ene-jun,2009,0,0
9656,7,1,121,EL WALAMO,25006.0,Culiacan,2091.0,,1,INGENIERIA MECATRONICA,Mecatronica,1.0,ene-jun,2009,0,0
9657,7,1,92,IGNACIO ALLENDE,25006.0,Culiacan,2091.0,,1,INGENIERIA MECATRONICA,Mecatronica,1.0,ene-jun,2009,0,0
9658,7,1,154,NUEVO GUASAVE,25011.0,Guasave,2091.0,,1,INGENIERIA MECATRONICA,Mecatronica,1.0,ene-jun,2009,0,0
9660,7,1,59,EL TORO,25006.0,Culiacan,2091.0,,1,INGENIERIA MECATRONICA,Mecatronica,1.0,ene-jun,2009,0,0
9661,7,1,154,CENTRO,25011.0,Guasave,2091.0,,1,INGENIERIA MECATRONICA,Mecatronica,1.0,ene-jun,2009,0,0
9665,7,1,117,ROSALES,25006.0,Culiacan,2091.0,,1,INGENIERIA MECATRONICA,Mecatronica,1.0,ene-jun,2009,0,0
9670,7,1,26,LAS GRANJAS,25006.0,Culiacan,2091.0,,1,INGENIERIA MECATRONICA,Mecatronica,1.0,ene-jun,2009,0,0
9671,7,1,169,JARDIN,25011.0,Guasave,2091.0,,1,INGENIERIA MECATRONICA,Mecatronica,1.0,ene-jun,2009,0,0
9672,7,1,154,VILLA DEL REAL,25011.0,Guasave,2091.0,,1,INGENIERIA MECATRONICA,Mecatronica,1.0,ene-jun,2009,0,0
9673,7,1,26,CENTRO,25006.0,Culiacan,2091.0,,1,INGENIERIA MECATRONICA,Mecatronica,1.0,ene-jun,2009,0,0
9674,7,1,119,REPUBLICA MEXICANA,25006.0,Culiacan,2091.0,,1,INGENIERIA MECATRONICA,Mecatronica,1.0,ene-jun,2009,0,0
9675,7,1,26,SAN MIGUEL,25006.0,Culiacan,2091.0,,1,INGENIERIA MECATRONICA,Mecatronica,1.0,ene-jun,2009,0,0
9678,7,1,117,FRACC.,25006.0,Culiacan,2091.0,,1,INGENIERIA MECATRONICA,Mecatronica,1.0,ene-jun,2009,0,0
9682,7,1,142,FRACC.,25006.0,Culiacan,2091.0,,1,INGENIERIA MECATRONICA,Mecatronica,1.0,ene-jun,2009,0,0
9683,7,1,107,ROSALES,25006.0,Culiacan,2091.0,,1,INGENIERIA MECATRONICA,Mecatronica,1.0,ene-jun,2009,0,0
9689,7,1,112,CUAUHTEMOC,25015.0,Guamuchil,2091.0,,1,INGENIERIA MECATRONICA,Mecatronica,1.0,ene-jun,2009,0,0
9712,7,1,510,EMILIANO ZAPATA,25006.0,Culiacan,2091.0,,1,INGENIERIA MECATRONICA,Mecatronica,1.0,ene-jun,2009,0,0
10280,7,1,31,COL. MARIANO ESCOBEDO,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10346,7,1,530,GUADALUPE,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10347,7,1,111,GUADALUPE,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10349,7,1,70,FLAMINGOS,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10351,7,1,107,POPULAR,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10354,7,1,153,CAMPESTRE,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10356,7,1,97,EL WALAMO,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10357,7,1,154,UNIVERSIDAD 94,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10358,7,2,70,PRIMAVERA,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10360,7,1,48,TAMAZULA,25015.0,Guamuchil,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10363,7,1,107,FRACC.,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10366,7,1,26,LOMBARDO,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10367,7,1,107,EL WALAMO,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10368,7,1,48,EJIDAL,25015.0,Guamuchil,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10369,7,1,26,21 DE MARZO,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10371,7,1,25,COL. GENARO ESTRADA,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10372,7,1,107,GUADALUPE,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10373,7,1,153,FRACC.,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10374,7,1,97,FRACC.,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10375,7,1,105,DEL BOSQUE,25001.0,Los Mochis,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10376,7,2,107,GUADALUPE,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10379,7,1,153,PRIMAVERA,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10382,7,1,121,JARDIN,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10387,7,1,107,SAN RAFAEL,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10388,7,1,153,ADOLFO LOPEZ MATEOS,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10393,7,1,71,GUADALUPE,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10394,7,1,107,EMILIANO ZAPATA,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10396,7,1,107,CENTRO,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10397,7,1,153,BACHIGUALATO,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10399,7,2,127,BARIOMETO,25018.0,Navolato,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10400,7,1,424,SAN RAFAEL,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10403,7,1,424,MISIONES 2000,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10406,7,2,112,FRACC.,25015.0,Guamuchil,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10407,7,1,424,JARDIN,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10408,7,1,26,21 DE MARZO,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10409,7,1,424,UNIVERSIDAD 94,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10410,7,1,112,FOVISSSTE PLAYA AZUL,25002.0,Angostura,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10411,7,1,154,LOS ANGELES,25011.0,Guasave,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10412,7,1,107,LIBERTAD,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10414,7,1,82,EL WALAMO,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10415,7,1,153,CUAUHTEMOC,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10417,7,1,117,CENTRO,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10418,7,1,120,SAN FRANCISCO,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10419,7,1,422,JUAN DE DIOS BATIZ,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10421,7,1,10,EL WALAMO,25011.0,Guasave,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10425,7,1,424,LOS ANGELES,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10426,7,2,87,EJIDAL,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10427,7,1,105,FRACC.,25001.0,Los Mochis,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10428,7,1,107,4 DE MARZO,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10430,7,1,153,PRIVANZAZ,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10436,7,1,153,EL WALAMO,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10437,7,1,70,VILLAS,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10501,7,1,59,SALVADOR,25002.0,Angostura,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10502,7,1,523,GUADALUPE,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10505,7,1,48,TAMAZULA,25015.0,Guamuchil,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10506,7,1,153,LOS ROBLES,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10507,7,1,154,EJIDAL,25017.0,Sinaloa de Leyva,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10510,7,1,117,LA CONSTANCIA,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10514,7,1,107,LOS ANGELES,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10515,7,1,118,SAN LUIS II,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10558,7,1,117,EMILIANO ZAPATA,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10560,7,1,196,GUADALUPE,25006.0,Culiacan,2093.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2009,0,0
10614,7,1,144,EJIDAL,25002.0,Angostura,2101.0,,1,INGENIERIA MECATRONICA,Mecatronica,1.0,ene-jun,2010,0,0
10683,7,1,46,SAN MIGUEL,25006.0,Culiacan,2101.0,,1,INGENIERIA MECATRONICA,Mecatronica,1.0,ene-jun,2010,0,0
10694,7,1,528,LOS ANGELES,25006.0,Culiacan,2101.0,,1,INGENIERIA MECATRONICA,Mecatronica,1.0,ene-jun,2010,0,0
10697,7,1,25,EMILIANO ZAPATA,25006.0,Culiacan,2101.0,,1,INGENIERIA MECATRONICA,Mecatronica,1.0,ene-jun,2010,0,0
10699,7,1,27,GUADALUPE,25006.0,Culiacan,2101.0,,1,INGENIERIA MECATRONICA,Mecatronica,1.0,ene-jun,2010,0,0
10703,7,1,631,LOMA LINDA,25006.0,Culiacan,2101.0,,1,INGENIERIA MECATRONICA,Mecatronica,1.0,ene-jun,2010,0,0
10704,7,1,119,LAZARO CARDENAS,25006.0,Culiacan,2101.0,,1,INGENIERIA MECATRONICA,Mecatronica,1.0,ene-jun,2010,0,0
10706,7,1,26,VALENCIA,25006.0,Culiacan,2101.0,,1,INGENIERIA MECATRONICA,Mecatronica,1.0,ene-jun,2010,0,0
10711,7,1,26,VICENTE,25006.0,Culiacan,2101.0,,1,INGENIERIA MECATRONICA,Mecatronica,1.0,ene-jun,2010,0,0
10713,7,1,325,TAMAZULA,25011.0,Guasave,2101.0,,1,INGENIERIA MECATRONICA,Mecatronica,1.0,ene-jun,2010,0,0
10714,7,1,71,MONTSERRAT,25006.0,Culiacan,2101.0,,1,INGENIERIA MECATRONICA,Mecatronica,1.0,ene-jun,2010,0,0
10715,7,1,107,EL WALAMO,25006.0,Culiacan,2101.0,,1,INGENIERIA MECATRONICA,Mecatronica,1.0,ene-jun,2010,0,0
10716,7,1,626,SAN RAFAEL,25006.0,Culiacan,2101.0,,1,INGENIERIA MECATRONICA,Mecatronica,1.0,ene-jun,2010,0,0
10725,7,1,45,EMILIANO ZAPATA,25006.0,Culiacan,2101.0,,1,INGENIERIA MECATRONICA,Mecatronica,1.0,ene-jun,2010,0,0
10741,7,1,0,,25006.0,Culiacan,2101.0,,1,INGENIERIA MECATRONICA,Mecatronica,1.0,ene-jun,2010,0,0
10742,7,1,632,LIBERTAD,25006.0,Culiacan,2101.0,,1,INGENIERIA MECATRONICA,Mecatronica,1.0,ene-jun,2010,0,0
10743,7,1,0,,25006.0,Culiacan,2101.0,,1,INGENIERIA MECATRONICA,Mecatronica,1.0,ene-jun,2010,0,0
10744,7,1,0,,25006.0,Culiacan,2101.0,,1,INGENIERIA MECATRONICA,Mecatronica,1.0,ene-jun,2010,0,0
10755,7,1,212,TAMAZULA,25006.0,Culiacan,2101.0,,1,INGENIERIA MECATRONICA,Mecatronica,1.0,ene-jun,2010,0,0
10758,7,1,153,SAN LUIS II,25006.0,Culiacan,2101.0,,1,INGENIERIA MECATRONICA,Mecatronica,1.0,ene-jun,2010,0,0
10762,7,1,0,OBRERA,25006.0,Culiacan,2101.0,,1,INGENIERIA MECATRONICA,Mecatronica,1.0,ene-jun,2010,0,0
11196,7,1,153,ADOLFO LOPEZ MATEOS,25006.0,Culiacan,2103.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2010,0,0
11329,7,1,117,LA HIGUERAS,25006.0,Culiacan,2103.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2010,0,0
11397,7,1,107,VILLA DEL REAL,25006.0,Culiacan,2103.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2010,0,0
11399,7,1,121,BUENA VISTA,25006.0,Culiacan,2103.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2010,0,0
11402,7,1,154,PORTUGUES,25011.0,Guasave,2103.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2010,0,0
11403,7,1,107,FRACC.,25006.0,Culiacan,2103.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2010,0,0
11404,7,1,639,CUAUHTEMOC,25015.0,Guamuchil,2103.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2010,0,0
11405,7,1,107,BACHIGUALATO,25006.0,Culiacan,2103.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2010,0,0
11406,7,1,333,EL WALAMO,25014.0,Rosario,2103.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2010,0,0
11408,7,1,107,NUEVO CULIACAN,25006.0,Culiacan,2103.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2010,0,0
11412,7,1,121,FRACC.,25006.0,Culiacan,2103.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2010,0,0
11414,7,1,112,CENTRO,25002.0,Angostura,2103.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2010,0,0
11415,7,1,153,CENTRO,25006.0,Culiacan,2103.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2010,0,0
11416,7,1,628,EJIDAL,25006.0,Culiacan,2103.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2010,0,0
11417,7,2,107,GUADALUPE,25006.0,Culiacan,2103.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2010,0,0
11418,7,1,644,INFONAVIT JOBORI,25018.0,Navolato,2103.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2010,0,0
11419,7,1,92,MORELOS,25006.0,Culiacan,2103.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2010,0,0
11421,7,2,153,RECURSOS,25006.0,Culiacan,2103.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2010,0,0
11422,7,1,27,EL WALAMO,25006.0,Culiacan,2103.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2010,0,0
11423,7,1,153,VILLA DEL REAL,25006.0,Culiacan,2103.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2010,0,0
11424,7,1,107,INFONAVIT BARRANCOS,25006.0,Culiacan,2103.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2010,0,0
11425,7,1,333,EL WALAMO,25014.0,Rosario,2103.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2010,0,0
11426,7,1,112,EL WALAMO,25015.0,Guamuchil,2103.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2010,0,0
11427,7,1,127,ALCANFORES,25018.0,Navolato,2103.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2010,0,0
11429,7,1,79,LOS ANGELES,25006.0,Culiacan,2103.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2010,0,0
11430,7,1,117,VILLAS,25006.0,Culiacan,2103.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2010,0,0
11432,7,1,60,EMILIANO ZAPATA,25006.0,Culiacan,2103.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2010,0,0
11433,7,1,627,VILLA DEL REAL,25006.0,Culiacan,2103.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2010,0,0
11434,7,1,153,URBIQUINTA,25006.0,Culiacan,2103.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2010,0,0
11435,7,1,153,LA SIRENA,25006.0,Culiacan,2103.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2010,0,0
11440,7,2,107,VILLAS,25006.0,Culiacan,2103.0,,1,INGENIERIA MECATRONICA,Mecatronica,3.0,ago-dic,2010,0,0
